Central bank,date,Policy rate,Today,Last month,Start of year
BoJ,19863,0.05,,,
BoJ,19864,0.05,,,
BoJ,19865,0.05,,,
BoJ,19866,0.05,,,
BoJ,19867,0.05,,,
BoJ,19868,0.05,,,
BoJ,19869,0.05,,,
BoJ,19870,0.05,,,
BoJ,19871,0.05,,,
BoJ,19872,0.05,,,
BoJ,19873,0.05,,,
BoJ,19874,0.05,,,
BoJ,19875,0.05,,,
BoJ,19876,0.05,,,
BoJ,19877,0.05,,,
BoJ,19878,0.05,,,
BoJ,19879,0.05,,,
BoJ,19880,0.05,,,
BoJ,19881,0.05,,,
BoJ,19882,0.05,,,
BoJ,19883,0.05,,,
BoJ,19884,0.05,,,
BoJ,19885,0.05,,,
BoJ,19886,0.05,,,
BoJ,19887,0.05,,,
BoJ,19888,0.05,,,
BoJ,19889,0.05,,,
BoJ,19890,0.05,,,
BoJ,19891,0.05,,,
BoJ,19892,0.05,,,
BoJ,19893,0.05,,,
BoJ,19894,0.05,,,
BoJ,19895,0.05,,,
BoJ,19896,0.05,,,
BoJ,19897,0.05,,,
BoJ,19898,0.05,,,
BoJ,19899,0.05,,,
BoJ,19900,0.05,,,
BoJ,19901,0.05,,,
BoJ,19902,0.05,,,
BoJ,19903,0.05,,,
BoJ,19904,0.05,,,
BoJ,19905,0.05,,,
BoJ,19906,0.05,,,
BoJ,19907,0.05,,,
BoJ,19908,0.05,,,
BoJ,19909,0.05,,,
BoJ,19910,0.05,,,
BoJ,19911,0.05,,,
BoJ,19912,0.05,,,
BoJ,19913,0.05,,,
BoJ,19914,0.05,,,
BoJ,19915,0.05,,,
BoJ,19916,0.05,,,
BoJ,19917,0.05,,,
BoJ,19918,0.05,,,
BoJ,19919,0.05,,,
BoJ,19920,0.05,,,
BoJ,19921,0.05,,,
BoJ,19922,0.05,,,
BoJ,19923,0.05,,,
BoJ,19924,0.05,,,
BoJ,19925,0.05,,,
BoJ,19926,0.05,,,
BoJ,19927,0.05,,,
BoJ,19928,0.05,,,
BoJ,19929,0.05,,,
BoJ,19930,0.05,,,
BoJ,19931,0.05,,,
BoJ,19932,0.05,,,
BoJ,19933,0.05,,,
BoJ,19934,0.05,,,
BoJ,19935,0.05,,,
BoJ,19936,0.25,,,
BoJ,19937,0.25,,,
BoJ,19938,0.25,,,
BoJ,19939,0.25,,,
BoJ,19940,0.25,,,
BoJ,19941,0.25,,,
BoJ,19942,0.25,,,
BoJ,19943,0.25,,,
BoJ,19944,0.25,,,
BoJ,19945,0.25,,,
BoJ,19946,0.25,,,
BoJ,19947,0.25,,,
BoJ,19948,0.25,,,
BoJ,19949,0.25,,,
BoJ,19950,0.25,,,
BoJ,19951,0.25,,,
BoJ,19952,0.25,,,
BoJ,19953,0.25,,,
BoJ,19954,0.25,,,
BoJ,19955,0.25,,,
BoJ,19956,0.25,,,
BoJ,19957,0.25,,,
BoJ,19958,0.25,,,
BoJ,19959,0.25,,,
BoJ,19960,0.25,,,
BoJ,19961,0.25,,,
BoJ,19962,0.25,,,
BoJ,19963,0.25,,,
BoJ,19964,0.25,,,
BoJ,19965,0.25,,,
BoJ,19966,0.25,,,
BoJ,19967,0.25,,,
BoJ,19968,0.25,,,
BoJ,19969,0.25,,,
BoJ,19970,0.25,,,
BoJ,19971,0.25,,,
BoJ,19972,0.25,,,
BoJ,19973,0.25,,,
BoJ,19974,0.25,,,
BoJ,19975,0.25,,,
BoJ,19976,0.25,,,
BoJ,19977,0.25,,,
BoJ,19978,0.25,,,
BoJ,19979,0.25,,,
BoJ,19980,0.25,,,
BoJ,19981,0.25,,,
BoJ,19982,0.25,,,
BoJ,19983,0.25,,,
BoJ,19984,0.25,,,
BoJ,19985,0.25,,,
BoJ,19986,0.25,,,
BoJ,19987,0.25,,,
BoJ,19988,0.25,,,
BoJ,19989,0.25,,,
BoJ,19990,0.25,,,
BoJ,19991,0.25,,,
BoJ,19992,0.25,,,
BoJ,19993,0.25,,,
BoJ,19994,0.25,,,
BoJ,19995,0.25,,,
BoJ,19996,0.25,,,
BoJ,19997,0.25,,,
BoJ,19998,0.25,,,
BoJ,19999,0.25,,,
BoJ,20000,0.25,,,
BoJ,20001,0.25,,,
BoJ,20002,0.25,,,
BoJ,20003,0.25,,,
BoJ,20004,0.25,,,
BoJ,20005,0.25,,,
BoJ,20006,0.25,,,
BoJ,20007,0.25,,,
BoJ,20008,0.25,,,
BoJ,20009,0.25,,,
BoJ,20010,0.25,,,
BoJ,20011,0.25,,,
BoJ,20012,0.25,,,
BoJ,20013,0.25,,,
BoJ,20014,0.25,,,
BoJ,20015,0.25,,,
BoJ,20016,0.25,,,
BoJ,20017,0.25,,,
BoJ,20018,0.25,,,
BoJ,20019,0.25,,,
BoJ,20020,0.25,,,
BoJ,20021,0.25,,,
BoJ,20022,0.25,,,
BoJ,20023,0.25,,,
BoJ,20024,0.25,,,
BoJ,20025,0.25,,,
BoJ,20026,0.25,,,
BoJ,20027,0.25,,,
BoJ,20028,0.25,,,
BoJ,20029,0.25,,,
BoJ,20030,0.25,,,
BoJ,20031,0.25,,,
BoJ,20088,,0.355003356933594,0.310000000000002,0.207499999999996
BoJ,20178,,0.440002441406193,0.364999999999995,0.269999999999996
BoJ,20269,,0.5,0.409999999999997,0.329999999999998
