date,claimant_count,claimant_rate,vacancies,unemployed,unemployed_job,job_unemployed,vu,unemp_rate,vu_alt,search_unemployment_benefits,claimant_count_mom,unemployed_mom,search_unemployment_benefits_mom,claimant_count_yoy,unemployed_yoy,search_unemployment_benefits_yoy
2013-12-01,1242022,3.7,572,2357,4.1,0.24390243902439027,0.24268137462876535,7.2,0.46053934632397814,40,-1.7244598897307835,0.7264957264957265,-11.11111111111111,-20.398513106453887,-7.021696252465483,-4.761904761904762
2013-11-01,1263816,3.8,567,2340,4.1,0.24390243902439027,0.2423076923076923,7.2,0.44864125790463166,45,-2.608454416201408,-2.6622296173044924,-4.25531914893617,-19.85439786923711,-7.5829383886255926,-11.76470588235294
2013-10-01,1297665,3.9,552,2404,4.4,0.2272727272727273,0.22961730449251247,7.4,0.4253794315173793,47,-3.346360363863062,-3.1816351188078933,-6,-17.858906190657045,-5.130228887134964,-9.615384615384617
2013-09-01,1342593,4,548,2483,4.5,0.2222222222222222,0.220700765203383,7.6,0.4081653933842944,50,-3.6080749658254168,-0.8386581469648562,8.695652173913043,-14.555272704130337,-2.205592753052383,-12.280701754385964
2013-08-01,1392848,4.1,536,2504,4.7,0.2127659574468085,0.21405750798722045,7.7,0.3848230388384088,46,-2.491396184358277,0.4815409309791332,-11.538461538461538,-11.362606592847142,-1.8424147393179144,-22.033898305084744
2013-07-01,1428436,4.2,540,2492,4.6,0.2173913043478261,0.21669341894060995,7.7,0.37803583779742317,52,-2.292150325661823,-0.9145129224652087,0,-9.80387699690598,-4.153846153846154,-5.454545454545454
2013-06-01,1461946,4.3,534,2515,4.7,0.2127659574468085,0.21232604373757455,7.8,0.3652665693534508,52,-1.8681978120229994,0.15929908403026682,8.333333333333332,-8.013213364374252,-2.405898331393093,-11.864406779661017
2013-05-01,1489778,4.4,523,2511,4.8,0.20833333333333337,0.20828355236957388,7.8,0.35105901684680535,48,-1.374932392040764,-0.5544554455445544,-5.88235294117647,-6.037338379060234,-3.385917660638707,-11.11111111111111
2013-04-01,1510547,4.5,516,2525,4.9,0.2040816326530612,0.20435643564356432,7.8,0.3415981098237923,51,-1.3081409593425715,-0.5905511811023622,-5.555555555555555,-4.552824466068495,-3.8095238095238098,2
2013-03-01,1530569,4.5,504,2540,5,0.2,0.1984251968503937,7.9,0.3292893035204555,54,-0.9109565983012223,-1.7027863777089782,5.88235294117647,-4.738345677475571,-3.6053130929791273,10.204081632653061
2013-02-01,1544640,4.6,505,2584,5.1,0.19607843137254904,0.19543343653250775,8,0.3269370209239693,51,-0.34670654587635985,1.8525817895151755,-12.068965517241379,-4.02982292637465,-2.6741996233521657,-15
2013-01-01,1550014,4.6,500,2537,5.1,0.19607843137254904,0.1970831690973591,7.8,0.322577731555973,58,-0.659232198936102,0.07889546351084813,38.095238095238095,-3.7198583762966644,-5.12341062079282,-12.121212121212121
2012-12-01,1560300,4.6,501,2535,5.1,0.19607843137254904,0.19763313609467456,7.8,0.3210920976735243,42,-1.0526983321707146,0.11848341232227488,-17.647058823529413,-2.59083531027594,-5.7270360728895495,-17.647058823529413
