date,id,id_weight,label,code,year,index,index_adjusted,One month,Three months,Six months,One year
2006-08-01,d7d7,cjwd,Fish,01.1.3,2006,70.724,70.724,23.967892546127743,35.09892845659155,15.291652538550293,11.098195070610604
2006-07-01,d7d7,cjwd,Fish,01.1.3,2006,69.469,69.469,38.373528716442685,20.483249664205736,12.820171433696114,9.092479467328305
2006-06-01,d7d7,cjwd,Fish,01.1.3,2006,67.614,67.614,43.7452421390796,11.96750168684677,7.2654221571757605,6.572725553243808
2006-05-01,d7d7,cjwd,Fish,01.1.3,2006,65.6,65.6,-12.070718714979723,-1.6116167839132944,2.7505951529095185,2.7391896759643473
2006-04-01,d7d7,cjwd,Fish,01.1.3,2006,66.307,66.307,11.057773337891863,5.64448682952523,5.2536116482247985,4.6214774843005495
2006-03-01,d7d7,cjwd,Fish,01.1.3,2006,65.73,65.73,-2.4675829844369,2.7608066377778906,5.604687183909718,3.8831729173581158
2006-02-01,d7d7,cjwd,Fish,01.1.3,2006,65.867,65.867,8.853541927566532,7.306212981360516,7.057264564929011,5.732310260690903
2006-01-01,d7d7,cjwd,Fish,01.1.3,2006,65.403,65.403,2.2094290396019067,4.86418267024209,5.487954193756117,3.8126378946366066
2005-12-01,d7d7,cjwd,Fish,01.1.3,2005,65.284,65.284,11.055757135805644,8.527271438442563,5.884502232271549,3.4890541033242037
2005-11-01,d7d7,cjwd,Fish,01.1.3,2005,64.716,64.716,1.589655859588568,6.808893704189045,2.727785465044974,3.5124760076775283
2005-10-01,d7d7,cjwd,Fish,01.1.3,2005,64.631,64.631,13.299002495300204,6.115436144449715,3.9931398038883126,2.9336348723502503
2005-09-01,d7d7,cjwd,Fish,01.1.3,2005,63.962,63.962,5.863604006743572,3.306087625497689,2.1897219067942064,2.1332992686743615
2005-08-01,d7d7,cjwd,Fish,01.1.3,2005,63.659,63.659,-0.37623997605064075,-1.1973859051550573,4.423753759212423,3.058118827909982
2005-07-01,d7d7,cjwd,Fish,01.1.3,2005,63.679,63.679,4.536544273154375,1.9132891424929799,2.1639282798873394,1.4756266632670978
2005-06-01,d7d7,cjwd,Fish,01.1.3,2005,63.444,63.444,-7.386512746904483,1.085420069770282,1.1477987185226413,0.585017835909631
2005-05-01,d7d7,cjwd,Fish,01.1.3,2005,63.851,63.851,9.332701191636161,10.364694791345253,4.303160442273302,2.590015906425235
2005-04-01,d7d7,cjwd,Fish,01.1.3,2005,63.378,63.378,2.009647113701951,2.4151838234218737,1.8849244095826556,-0.5211112855124796
2005-03-01,d7d7,cjwd,Fish,01.1.3,2005,63.273,63.273,20.531115697215483,1.21021586042096,2.0769077835319116,0.14719848053181944
2005-02-01,d7d7,cjwd,Fish,01.1.3,2005,62.296,62.296,-12.631953606556156,-1.4254576718156775,1.710343422802052,-0.15546615806260525
2005-01-01,d7d7,cjwd,Fish,01.1.3,2005,63.001,63.001,-1.5487460496739547,1.3574104387087171,0.7919622911559454,0.13828400673935243
2004-12-01,d7d7,cjwd,Fish,01.1.3,2004,63.083,63.083,11.357745895776539,2.95102143658581,0.025368235695721886,-1.021432830200526
2004-11-01,d7d7,cjwd,Fish,01.1.3,2004,62.52,62.52,-5.0216029876150925,4.945898959822137,0.9050091967778506,-1.1213209128722519
2004-10-01,d7d7,cjwd,Fish,01.1.3,2004,62.789,62.789,3.168404130769198,0.22966864021261024,-2.870327899672731,-0.41079812206572824
2004-09-01,d7d7,cjwd,Fish,01.1.3,2004,62.626,62.626,17.9573121521021,-2.81714400619818,-1.7460307010094378,-3.172639846624818
2004-08-01,d7d7,cjwd,Fish,01.1.3,2004,61.77,61.77,-17.25965962016597,-2.980288111116469,-1.9870486851696012,-2.3723348769578445
2004-07-01,d7d7,cjwd,Fish,01.1.3,2004,62.753,62.753,-5.956929017315127,-5.874444859413009,-0.5111548989628512,-1.7257849815989303
2004-06-01,d7d7,cjwd,Fish,01.1.3,2004,63.075,63.075,17.364252222610066,-0.6631119832217203,-2.0572787505083068,-0.5236014951030543
2004-05-01,d7d7,cjwd,Fish,01.1.3,2004,62.239,62.239,-24.445556126740854,-0.983640969314914,-3.1069591505730743,-3.3330744738681495
2004-04-01,d7d7,cjwd,Fish,01.1.3,2004,63.71,63.71,10.544159547733688,5.1577362253465875,2.111012178023497,0.5619218991697472
2004-03-01,d7d7,cjwd,Fish,01.1.3,2004,63.18,63.18,16.231821184059214,-3.4318787585193578,-4.578535186285359,-1.4460199354204684
2004-02-01,d7d7,cjwd,Fish,01.1.3,2004,62.393,62.393,-9.49702820745204,-5.184744652756801,-2.756106519417756,-3.030632702858124
2004-01-01,d7d7,cjwd,Fish,01.1.3,2004,62.914,62.914,-14.392174897048326,-0.8474394534628393,-2.925586002382441,-2.6219663199603804
2003-12-01,d7d7,cjwd,Fish,01.1.3,2003,63.734,63.734,10.016633909534868,-5.711576137779972,1.034091490044453,-1.8691876578185496
2003-11-01,d7d7,cjwd,Fish,01.1.3,2003,63.229,63.229,3.4999131305505804,-0.26526021967013813,-3.5586621210888403,-3.1418504901960813
2003-10-01,d7d7,cjwd,Fish,01.1.3,2003,63.048,63.048,-26.38322467697988,-4.960176509430969,-0.9636676754910312,-3.2575838946770874
2003-09-01,d7d7,cjwd,Fish,01.1.3,2003,64.678,64.678,30.203482859526744,8.26236376731735,1.7893301630969694,-0.34052912987874023
2003-08-01,d7d7,cjwd,Fish,01.1.3,2003,63.271,63.271,-10.43930155169781,-6.743310582049789,-3.304383880046724,-1.5926588381678215
2003-07-01,d7d7,cjwd,Fish,01.1.3,2003,63.855,63.855,8.815920957898404,3.2008978979623626,-2.317397006139499,-2.2023800407394503
2003-06-01,d7d7,cjwd,Fish,01.1.3,2003,63.407,63.407,-16.779548360406782,-4.296679155089711,-4.6890392250886315,-2.1164592917348624
2003-05-01,d7d7,cjwd,Fish,01.1.3,2003,64.385,64.385,21.374629498083863,0.2613564257370582,-2.723237433281367,0.05128045748384083
2003-04-01,d7d7,cjwd,Fish,01.1.3,2003,63.354,63.354,-13.21932222317772,-7.540621041005846,-5.498367576569619,-2.299329169558177
2003-03-01,d7d7,cjwd,Fish,01.1.3,2003,64.107,64.107,-4.313697582523391,-5.0797907153312005,-2.4258228421535355,0.9161747343565537
2003-02-01,d7d7,cjwd,Fish,01.1.3,2003,64.343,64.343,-4.812459453540052,-5.618985491476325,0.14936750108696106,0.02798289933929371
2003-01-01,d7d7,cjwd,Fish,01.1.3,2003,64.608,64.608,-6.104196424876529,-3.4110045812241307,-2.0872276479252605,-0.293218926510074
2002-12-01,d7d7,cjwd,Fish,01.1.3,2002,64.948,64.948,-5.93509198111496,0.30234993980955416,0.5255582746013898,2.3270469978415287
2002-11-01,d7d7,cjwd,Fish,01.1.3,2002,65.28,65.28,2.0255933835919837,6.270269111824001,2.904932864273846,1.72660973633361
2002-10-01,d7d7,cjwd,Fish,01.1.3,2002,65.171,65.171,5.146920949402567,-0.7453080125355727,1.0080020411551205,3.035525130037484
2002-09-01,d7d7,cjwd,Fish,01.1.3,2002,64.899,64.899,11.874125138050795,0.7492633271745097,4.3726385367342635,1.9350684027832303
2002-08-01,d7d7,cjwd,Fish,01.1.3,2002,64.295,64.295,-16.87590573817137,-0.3538308851192107,-0.09325457994611153,1.7068463680081
2002-07-01,d7d7,cjwd,Fish,01.1.3,2002,65.293,65.293,9.968692027057479,2.7922838915721337,1.533660555432026,3.649553925770719
2002-06-01,d7d7,cjwd,Fish,01.1.3,2002,64.778,64.778,8.239514384939529,8.126325844622873,4.160819666335658,2.6885640911829127
2002-05-01,d7d7,cjwd,Fish,01.1.3,2002,64.352,64.352,-8.75130713265888,0.168003136378303,0.5617791140992923,2.3963338955542235
2002-04-01,d7d7,cjwd,Fish,01.1.3,2002,64.845,64.845,27.991712658206367,0.29044822722272823,5.1037464783931785,4.981543841471309
2002-03-01,d7d7,cjwd,Fish,01.1.3,2002,63.525,63.525,-13.94451708146207,0.34074744344452235,-0.445573514719233,1.7116049698988014
2002-02-01,d7d7,cjwd,Fish,01.1.3,2002,64.325,64.325,-8.416271467841263,0.9571030863472663,3.5393811962693755,2.7835035073422567
2002-01-01,d7d7,cjwd,Fish,01.1.3,2002,64.798,64.798,28.18438640659744,10.14805217308632,5.8095410944630554,5.405449369662465
2001-12-01,d7d7,cjwd,Fish,01.1.3,2001,63.471,63.471,-12.34893620421854,-1.225732463280682,1.237118034287743,1.6479292783703219
2001-11-01,d7d7,cjwd,Fish,01.1.3,2001,64.172,64.172,18.942796367418914,6.187708747321818,4.264356573816519,2.383611474520565
2001-10-01,d7d7,cjwd,Fish,01.1.3,2001,63.251,63.251,-7.565069816802339,1.6419152744348686,4.85948328782404,1.673364410866415
2001-09-01,d7d7,cjwd,Fish,01.1.3,2001,63.667,63.667,8.905167604421482,3.761377568082258,3.9155259166933964,3.087759067357519
2001-08-01,d7d7,cjwd,Fish,01.1.3,2001,63.216,63.216,4.311914126749072,2.3758416110108316,2.033144019065114,2.2250970245795565
2001-07-01,d7d7,cjwd,Fish,01.1.3,2001,62.994,62.994,-1.661227198585602,8.178906366545569,5.002900890587747,1.2781555973568735
2001-06-01,d7d7,cjwd,Fish,01.1.3,2001,63.082,63.082,4.600498914808848,4.0699032687539605,2.0604075580376913,2.3144919309058465
2001-05-01,d7d7,cjwd,Fish,01.1.3,2001,62.846,62.846,23.074822925515083,1.6915935887708011,0.5367916997051525,2.3884001303356044
2001-04-01,d7d7,cjwd,Fish,01.1.3,2001,61.768,61.768,-12.446708625586044,1.9201392005222306,-1.4159453537456623,0.6993919040088721
2001-03-01,d7d7,cjwd,Fish,01.1.3,2001,62.456,62.456,-2.4081697909578703,0.08971339209622453,2.266586015731975,1.325459530492059
2001-02-01,d7d7,cjwd,Fish,01.1.3,2001,62.583,62.583,23.906498587770585,-0.6048963482264358,2.4174111476179094,1.8752746984421562
2001-01-01,d7d7,cjwd,Fish,01.1.3,2001,61.475,61.475,-17.079714336603768,-4.642832057220547,-2.314462608129042,1.5259863586067934
2000-12-01,d7d7,cjwd,Fish,01.1.3,2000,62.442,62.442,-4.425926067383024,4.490803908516172,2.5692088592387696,3.0277030706024073
2000-11-01,d7d7,cjwd,Fish,01.1.3,2000,62.678,62.678,9.410535745461846,5.531617965097246,4.274110044834978,3.3727508122639396
2000-10-01,d7d7,cjwd,Fish,01.1.3,2000,62.21,62.21,9.102566812143454,0.07075945528001171,2.860118365221309,2.386438446346285
2000-09-01,d7d7,cjwd,Fish,01.1.3,2000,61.76,61.76,-1.5413952760007787,0.6829521114700254,0.39299392947371725,0.6518904823989546
2000-08-01,d7d7,cjwd,Fish,01.1.3,2000,61.84,61.84,-6.710462062406464,3.0315865074524995,1.3360079950081483,2.577712901834592
2000-07-01,d7d7,cjwd,Fish,01.1.3,2000,62.199,62.199,11.117178145408268,5.727227490818265,5.517420298757214,2.5624536235468627
2000-06-01,d7d7,cjwd,Fish,01.1.3,2000,61.655,61.655,5.510824290064575,0.10387080192841847,3.488246795111327,2.749770852428962
2000-05-01,d7d7,cjwd,Fish,01.1.3,2000,61.38,61.38,0.8050551379889637,-0.33166658438693597,2.479183048407374,1.8484717751302633
2000-04-01,d7d7,cjwd,Fish,01.1.3,2000,61.339,61.339,-5.686625141388801,5.308029452219354,1.9149398652833272,1.0277526146751137
2000-03-01,d7d7,cjwd,Fish,01.1.3,2000,61.639,61.639,4.1396207751654535,6.987043946751625,0.911454685749713,1.6826407561985568
2000-02-01,d7d7,cjwd,Fish,01.1.3,2000,61.431,61.431,18.903648554018094,5.3693043554378095,3.834632845311292,1.4348931673326504
2000-01-01,d7d7,cjwd,Fish,01.1.3,2000,60.551,60.551,-1.1031653856696688,-1.3688222847529463,-0.3097605731923525,2.993655491486801
1999-12-01,d7d7,cjwd,Fish,01.1.3,1999,60.607,60.607,-0.5133594145840137,-4.81911350067451,2.0165645585696668,2.250603141396582
1999-11-01,d7d7,cjwd,Fish,01.1.3,1999,60.633,60.633,-2.4795943295001455,2.322313353719996,1.2216422337171906,3.126116166340677
1999-10-01,d7d7,cjwd,Fish,01.1.3,1999,60.76,60.76,-11.123085088615547,0.7606729148680991,0.14828848315699972,3.4617807822636975
1999-09-01,d7d7,cjwd,Fish,01.1.3,1999,61.36,61.36,23.602308128072202,9.343165703826074,2.4597203890492914,6.435385949696445
1999-08-01,d7d7,cjwd,Fish,01.1.3,1999,60.286,60.286,-6.876856909839002,0.13281092533219407,-0.9093857230045077,7.154156520502654
1999-07-01,d7d7,cjwd,Fish,01.1.3,1999,60.645,60.645,13.577086445509966,-0.4603741126298355,6.40653621147349,8.435996924562382
1999-06-01,d7d7,cjwd,Fish,01.1.3,1999,60.005,60.005,-5.074941384883913,-3.990393595904218,2.485178637601182,9.790683207084566
1999-05-01,d7d7,cjwd,Fish,01.1.3,1999,60.266,60.266,-8.522051859969903,-1.9407350392453115,5.066422564037865,11.812835117534643
1999-04-01,d7d7,cjwd,Fish,01.1.3,1999,60.715,60.715,1.9170346584164166,13.74717201906044,6.884902825248473,14.24619900647299
1999-03-01,d7d7,cjwd,Fish,01.1.3,1999,60.619,60.619,1.1352859333474186,9.397509621838784,10.565316196896513,15.039662959729755
1999-02-01,d7d7,cjwd,Fish,01.1.3,1999,60.562,60.562,42.78163091798825,12.574300397040261,15.87387305445338,17.055162549769992
1999-01-01,d7d7,cjwd,Fish,01.1.3,1999,58.791,58.791,-9.333414225713133,0.4366284380981744,10.504164947677674,11.855022831050217
1998-12-01,d7d7,cjwd,Fish,01.1.3,1998,59.273,59.273,10.204205984594417,11.745588980750622,17.616949878212584,12.86440581145153
1998-11-01,d7d7,cjwd,Fish,01.1.3,1998,58.795,58.795,1.3983632152584136,19.270156770102243,18.992441085552002,11.888178427342618
1998-10-01,d7d7,cjwd,Fish,01.1.3,1998,58.727,58.727,24.871133001524438,21.580848149533782,22.114476810315487,11.76515367779997
1998-09-01,d7d7,cjwd,Fish,01.1.3,1998,57.65,57.65,33.99925179418393,23.79680508943387,19.695077164349417,10.597398611057823
1998-08-01,d7d7,cjwd,Fish,01.1.3,1998,56.261,56.261,7.406627552777034,18.71537205062093,18.24849483639892,9.518989313036538
1998-07-01,d7d7,cjwd,Fish,01.1.3,1998,55.927,55.927,31.824112517756433,22.650447612577086,13.22239427318259,10.351019119591173
1998-06-01,d7d7,cjwd,Fish,01.1.3,1998,54.654,54.654,18.166653688063803,15.729250743017452,8.303897630078483,7.856254810253985
1998-05-01,d7d7,cjwd,Fish,01.1.3,1998,53.899,53.899,18.445241892002716,17.783453730925093,5.208064962614678,8.365836985805625
1998-04-01,d7d7,cjwd,Fish,01.1.3,1998,53.144,53.144,10.743148833593175,4.519068739521392,2.292945954521275,6.118210862619809
1998-03-01,d7d7,cjwd,Fish,01.1.3,1998,52.694,52.694,24.571406352227566,1.3549657200579324,2.1912084382397223,4.938861672043661
1998-02-01,d7d7,cjwd,Fish,01.1.3,1998,51.738,51.738,-17.234115772203594,-6.024686977984617,1.4339255374346438,0.08124419684308572
1998-01-01,d7d7,cjwd,Fish,01.1.3,1998,52.56,52.56,0.9869757572466886,0.11423674403596706,7.552463440676904,4.732489787785195
1997-12-01,d7d7,cjwd,Fish,01.1.3,1997,52.517,52.517,-0.7056317265222933,3.0343506889578764,7.410462192486111,5.642500804634695
1997-11-01,d7d7,cjwd,Fish,01.1.3,1997,52.548,52.548,0.06853422161516853,9.484511613422232,11.618388094174037,4.606441852132022
1997-10-01,d7d7,cjwd,Fish,01.1.3,1997,52.545,52.545,10.083938795295321,15.543330982316462,10.086522307120127,6.822663603651226
1997-09-01,d7d7,cjwd,Fish,01.1.3,1997,52.126,52.126,19.134228757603932,11.972437456626771,7.760392085779344,3.80356858371833
1997-08-01,d7d7,cjwd,Fish,01.1.3,1997,51.371,51.371,17.618092797253283,13.793854282620588,-1.2533983386890157,2.377535971939904
1997-07-01,d7d7,cjwd,Fish,01.1.3,1997,50.681,50.681,0.18961459136810355,4.887424402978602,1.9864544822693286,-1.2316566951844659
1997-06-01,d7d7,cjwd,Fish,01.1.3,1997,50.673,50.673,25.043057329835715,3.706790405263738,3.903639817294824,-1.108487344118963
1997-05-01,d7d7,cjwd,Fish,01.1.3,1997,49.738,49.738,-7.893989083409325,-14.310914230568839,-1.9650089577433416,-1.02481443893897
1997-04-01,d7d7,cjwd,Fish,01.1.3,1997,50.08,50.08,-3.155709110972016,-0.8342805911380591,3.6555721829791166,1.1104381183121284
1997-03-01,d7d7,cjwd,Fish,01.1.3,1997,50.214,50.214,-29.463398567776842,4.100862875939293,-0.007965430030498766,0.13959795788130244
1997-02-01,d7d7,cjwd,Fish,01.1.3,1997,51.696,51.696,42.7565836745416,12.15966867140892,6.141980537568004,0.4839932357571777
1997-01-01,d7d7,cjwd,Fish,01.1.3,1997,50.185,50.185,12.03463688303299,8.348708693183893,-4.348222627213005,-2.8495654025591772
1996-12-01,d7d7,cjwd,Fish,01.1.3,1996,49.712,49.712,-11.781088292613607,-3.9546195754647018,-5.8788383875223005,-2.643844737769759
1996-11-01,d7d7,cjwd,Fish,01.1.3,1996,50.234,50.234,28.693677834509067,0.4471586434825481,-0.07560308110813319,-1.424646781789637
1996-10-01,d7d7,cjwd,Fish,01.1.3,1996,49.189,49.189,-21.961208577789826,-15.55725375111211,-1.3722033348077312,-2.536210346945652
1996-09-01,d7d7,cjwd,Fish,01.1.3,1996,50.216,50.216,0.9125595303599576,-7.76450648511231,0.2873791126736691,-1.0619643384888215
1996-08-01,d7d7,cjwd,Fish,01.1.3,1996,50.178,50.178,-23.540528742422197,-0.5956441730359696,-4.872390307151453,-0.9044948258156361
1996-07-01,d7d7,cjwd,Fish,01.1.3,1996,51.313,51.313,1.6992418693409173,15.195711972224245,-1.3274274487574456,1.726735656793946
1996-06-01,d7d7,cjwd,Fish,01.1.3,1996,51.241,51.241,26.31858147724413,9.042170492270984,0.7023373390554255,2.578423718295191
1996-05-01,d7d7,cjwd,Fish,01.1.3,1996,50.253,50.253,18.993704289558956,-8.965134871682668,-2.755477523849792,0.5985506666132832
1996-04-01,d7d7,cjwd,Fish,01.1.3,1996,49.53,49.53,-13.743419288391356,-15.480564274581521,-3.68647972760322,-2.2864921383337586
1996-03-01,d7d7,cjwd,Fish,01.1.3,1996,50.144,50.144,-26.496666306381954,-6.9996433511224865,-2.3931526861347807,0.1878121878121902
1996-02-01,d7d7,cjwd,Fish,01.1.3,1996,51.447,51.447,-4.770721971921277,3.8777520929500042,3.228906701573897,2.5289967714934942
1996-01-01,d7d7,cjwd,Fish,01.1.3,1996,51.657,51.657,14.914892118964351,9.753385214232168,4.875432755268916,4.0968079961308925
1995-12-01,d7d7,cjwd,Fish,01.1.3,1995,51.062,51.062,2.428502502798513,2.441506525848247,4.489461620959068,2.5032620696577337
1995-11-01,d7d7,cjwd,Fish,01.1.3,1995,50.96,50.96,12.319881391927122,2.5841141543673007,4.068261517816252,0.8609599208312761
1995-10-01,d7d7,cjwd,Fish,01.1.3,1995,50.469,50.469,-6.5562173850555965,0.2142792601413701,-0.8661547036369344,0.7144140009179704
1995-09-01,d7d7,cjwd,Fish,01.1.3,1995,50.755,50.755,2.856866848090256,6.578358324738476,2.8370241147464226,1.8154463390170534
1995-08-01,d7d7,cjwd,Fish,01.1.3,1995,50.636,50.636,4.714089467034888,5.5738809524000565,1.833832352393272,0.774175572671011
1995-07-01,d7d7,cjwd,Fish,01.1.3,1995,50.442,50.442,12.40060975929056,-1.9349402520526526,3.3239639665652243,0.059509640561773255
1995-06-01,d7d7,cjwd,Fish,01.1.3,1995,49.953,49.953,-0.02401945564441954,-0.7729740351778758,0.5548174134088368,-0.38884900693945973
1995-05-01,d7d7,cjwd,Fish,01.1.3,1995,49.954,49.954,-16.077473036060862,-1.773721700626829,-2.247495174982317,-0.7115598664334493
1995-04-01,d7d7,cjwd,Fish,01.1.3,1995,50.689,50.689,16.44362045166328,8.864885793204591,2.3201829528994633,-0.18903219454562675
1995-03-01,d7d7,cjwd,Fish,01.1.3,1995,50.05,50.05,-3.018518142394344,1.9003765025531916,0.8040168650384372,-1.3268142657177253
1995-02-01,d7d7,cjwd,Fish,01.1.3,1995,50.178,50.178,14.25072065623283,-2.718983504172068,-0.27445468998053,-0.8575041492136343
1995-01-01,d7d7,cjwd,Fish,01.1.3,1995,49.624,49.624,-4.505226706681409,-3.8310676281596345,-3.1018063462079137,-2.696131296692092
1994-12-01,d7d7,cjwd,Fish,01.1.3,1994,49.815,49.815,-15.618789832135205,-0.2805468940308531,-1.3236594983944583,-1.9814253669670712
1994-11-01,d7d7,cjwd,Fish,01.1.3,1994,50.525,50.525,10.377113492983758,2.2315015366565882,0.8485088111403138,-0.8380436489244771
1994-10-01,d7d7,cjwd,Fish,01.1.3,1994,50.111,50.111,6.46696694677622,-2.3670149829270293,-2.636713434657245,-3.0735009671179996
1994-09-01,d7d7,cjwd,Fish,01.1.3,1994,49.85,49.85,-9.079816348269565,-2.355860651967956,-3.4126031308082228,-3.1361728586973365
1994-08-01,d7d7,cjwd,Fish,01.1.3,1994,50.247,50.247,-3.8576980162160046,-0.5157747215138953,-1.4371447860546893,-1.2343980343980347
1994-07-01,d7d7,cjwd,Fish,01.1.3,1994,50.412,50.412,6.5034618916113285,-2.905666879412072,-2.288757843526068,-1.4967368791277469
1994-06-01,d7d7,cjwd,Fish,01.1.3,1994,50.148,50.148,-3.8422205633814266,-4.457909135590333,-2.6348066390329494,-1.2387498276778812
1994-05-01,d7d7,cjwd,Fish,01.1.3,1994,50.312,50.312,-10.621409987012253,-2.34998161034099,-2.496390841166418,-1.646010087187719
1994-04-01,d7d7,cjwd,Fish,01.1.3,1994,50.785,50.785,1.4766914220783356,-1.667929147796643,-3.5083289996969858,-0.45670155631346604
1994-03-01,d7d7,cjwd,Fish,01.1.3,1994,50.723,50.723,2.6637657065339493,-0.7769163051686845,-2.858951451326408,-3.011587441202346
1994-02-01,d7d7,cjwd,Fish,01.1.3,1994,50.612,50.612,-8.735460418887941,-2.6425805567964145,-1.0312342265875407,-5.4052033492822895
1994-01-01,d7d7,cjwd,Fish,01.1.3,1994,50.999,50.999,4.260283846786006,-5.314283613278636,-0.6982960064957133,-4.9979508960172865
1993-12-01,d7d7,cjwd,Fish,01.1.3,1993,50.822,50.822,-3.019104103196857,-4.897298473829659,0.17732414333408997,-4.374658964758115
1993-11-01,d7d7,cjwd,Fish,01.1.3,1993,50.952,50.952,-16.04466219522599,0.6067812266397077,-0.7882127110657278,-4.299318194624446
1993-10-01,d7d7,cjwd,Fish,01.1.3,1993,51.7,51.7,5.64381023173961,4.1427238691349455,2.691436082786125,-2.6438686351310565
1993-09-01,d7d7,cjwd,Fish,01.1.3,1993,51.464,51.464,14.812558228784688,5.522725553249019,-3.1639835968809704,-2.036776183043363
1993-08-01,d7d7,cjwd,Fish,01.1.3,1993,50.875,50.875,-6.877774338537734,-2.163863935859456,-9.58586293904734,-2.3118723477793366
1993-07-01,d7d7,cjwd,Fish,01.1.3,1993,51.178,51.178,9.899384250737441,1.260372812952304,-9.111435443787263,-1.6072595839581756
1993-06-01,d7d7,cjwd,Fish,01.1.3,1993,50.777,50.777,-8.494063374182703,-11.135596397259517,-8.71980334568777,-0.7757845781060665
1993-05-01,d7d7,cjwd,Fish,01.1.3,1993,51.154,51.154,3.246190462209153,-16.444817739761742,-7.686165643391652,-1.1383182266200231
1993-04-01,d7d7,cjwd,Fish,01.1.3,1993,51.018,51.018,-25.72200285732785,-18.42088926190276,-7.701979094998512,0.025487697284576262
1993-03-01,d7d7,cjwd,Fish,01.1.3,1993,52.298,52.298,-23.934810477056168,-6.238336572902425,-0.8964476537261512,1.2056119980648374
1993-02-01,d7d7,cjwd,Fish,01.1.3,1993,53.504,53.504,-3.9072185651657376,1.9906100746386768,5.547324726034475,2.627843633713119
1993-01-01,d7d7,cjwd,Fish,01.1.3,1993,53.682,53.682,12.771457814610688,4.4253190051233515,6.516495379250986,2.198869153007027
1992-12-01,d7d7,cjwd,Fish,01.1.3,1992,53.147,53.147,-2.09821508773983,4.749785025808051,7.85959372300824,2.1959426978175096
1992-11-01,d7d7,cjwd,Fish,01.1.3,1992,53.241,53.241,3.140118846258977,9.228072551682276,5.873969932886847,1.682582123758595
1992-10-01,d7d7,cjwd,Fish,01.1.3,1992,53.104,53.104,13.825923822581343,8.64954874900925,8.399921157328617,0.30410063653363306
1992-09-01,d7d7,cjwd,Fish,01.1.3,1992,52.534,52.534,11.002816682538574,11.06172633410285,3.352257889955945,0.1296077459688138
1992-08-01,d7d7,cjwd,Fish,01.1.3,1992,52.079,52.079,1.5099462669262875,2.622862854657093,-0.21088344735742393,-1.2589348349544043
1992-07-01,d7d7,cjwd,Fish,01.1.3,1992,52.014,52.014,21.576787201210813,8.15086709710986,-1.9437429013645535,0.6657634991290907
1992-06-01,d7d7,cjwd,Fish,01.1.3,1992,51.174,51.174,-12.42641729044881,-3.8220495617127925,-3.170312965236799,-1.345619987661938
1992-05-01,d7d7,cjwd,Fish,01.1.3,1992,51.743,51.743,18.81362250716956,-2.9663809276103237,-2.342875081486162,0.7829999415671705
1992-04-01,d7d7,cjwd,Fish,01.1.3,1992,51.005,51.005,-14.495848972974068,-11.096139917581437,-7.18708558928064,-1.4910095216022528
1992-03-01,d7d7,cjwd,Fish,01.1.3,1992,51.675,51.675,-10.06820697090065,-2.5141599657364844,-2.992556214527309,1.3632797175362894
1992-02-01,d7d7,cjwd,Fish,01.1.3,1992,52.134,52.134,-8.617843632542165,-1.7153627936372762,-2.295978892804529,2.1274094969440496
1992-01-01,d7d7,cjwd,Fish,01.1.3,1992,52.527,52.527,12.732713513421402,-3.1061522702651168,3.344714969786544,2.5017074836569493
1991-12-01,d7d7,cjwd,Fish,01.1.3,1991,52.005,52.005,-7.839344721520646,-3.468604809845821,0.5134581517818759,3.1927137074371017
1991-11-01,d7d7,cjwd,Fish,01.1.3,1991,52.36,52.36,-12.442552476742142,-2.873165004700151,4.008930077526007,3.5171309384946845
1991-10-01,d7d7,cjwd,Fish,01.1.3,1991,52.943,52.943,11.47233620925765,10.22505930383133,4.5546437872906465,4.974818574770989
1991-09-01,d7d7,cjwd,Fish,01.1.3,1991,52.466,52.466,-6.123364738778081,4.659787105827196,5.914701739972639,5.929859274364508
1991-08-01,d7d7,cjwd,Fish,01.1.3,1991,52.743,52.743,27.972426653443595,11.378668278392778,6.751059499519152,7.116310241881446
1991-07-01,d7d7,cjwd,Fish,01.1.3,1991,51.67,51.67,-4.5742415298159695,-0.8240629986464243,1.6655766106359549,5.229929534438526
1991-06-01,d7d7,cjwd,Fish,01.1.3,1991,51.872,51.872,13.142048281816908,7.184663325602947,5.943386667930506,7.328781295261745
1991-05-01,d7d7,cjwd,Fish,01.1.3,1991,51.341,51.341,-9.649766421510297,2.315720599082005,3.027657238182613,7.259850415743956
1991-04-01,d7d7,cjwd,Fish,01.1.3,1991,51.777,51.777,20.46049070750533,4.217714297289965,5.3966819228511875,9.354143786432378
1991-03-01,d7d7,cjwd,Fish,01.1.3,1991,50.98,50.98,-1.5868361010730414,4.716484900219675,5.945018977962757,8.992175140035053
1991-02-01,d7d7,cjwd,Fish,01.1.3,1991,51.048,51.048,-4.5168342214512265,3.744547698407996,7.482810696475384,9.088577839512768
1991-01-01,d7d7,cjwd,Fish,01.1.3,1991,51.245,51.245,22.198299534347754,6.588986673214103,8.919247192509738,11.81296502367392
1990-12-01,d7d7,cjwd,Fish,01.1.3,1990,50.396,50.396,-4.301777206271584,7.187966220754416,8.732292374537787,14.147225368063426
1990-11-01,d7d7,cjwd,Fish,01.1.3,1990,50.581,50.581,3.554258986556902,11.355775811933588,11.665894572472846,13.578389545066699
1990-10-01,d7d7,cjwd,Fish,01.1.3,1990,50.434,50.434,24.26998739103361,11.300452131649008,13.460201451285192,12.923738301016522
