date,Period,Headline,FT core,geo,"All items excluding energy, food, alcohol and tobacco","Excluding energy, food, alcoholic beverages & tobacco","All items, less fresh food and energy"
2019-04-01,One month,2.8474978490729885,1.7458651084164314,Eurozone,3.447117039536751,NA,NA
2019-03-01,One month,2.5497051777990665,2.195094921674428,Eurozone,2.1457139467199404,NA,NA
2019-02-01,One month,1.4945547171345774,1.5224365420918526,Eurozone,0.1417685392584911,NA,NA
2019-01-01,One month,0.14856078997129707,2.197343224465292,Eurozone,1.1404011957973026,NA,NA
2026-07-01,One year,2.8627973084811487,2.890193388532878,UK,NA,2.583300204661562,NA
2026-06-01,One year,2.646455190292718,2.8399654232600895,UK,NA,2.5734073860996203,NA
2026-05-01,One year,2.8478955049198853,2.8670096189801297,UK,NA,2.61069741965091,NA
2026-04-01,One year,2.8079316833116192,2.8399643056902306,UK,NA,2.4529323219065784,NA
2026-03-01,One year,3.3162125130970685,3.347595801665533,UK,NA,3.1459019103876225,NA
2026-02-01,One year,2.9851624193050323,3.1103257597073988,UK,NA,3.225075699798375,NA
2026-01-01,One year,3.0124886450078714,3.0284213630798353,UK,NA,3.0858720299714,NA
2025-12-01,One year,3.373613078375832,3.2304192394933,UK,NA,3.2483369451135196,NA
2025-11-01,One year,3.247743081249083,3.266001009923888,UK,NA,3.1809130075945315,NA
2025-10-01,One year,3.5588638299448263,3.509999783157401,UK,NA,3.38469922194303,NA
2025-09-01,One year,3.782736653876242,3.5666573539125266,UK,NA,3.5200133777230502,NA
2025-08-01,One year,3.788256850666993,3.661675768692935,UK,NA,3.589029843935379,NA
2025-07-01,One year,3.8294851677501303,3.748879812265362,UK,NA,3.762155390385696,NA
2025-06-01,One year,3.5764898933393123,3.6340961373715785,UK,NA,3.660009786531291,NA
2025-05-01,One year,3.357949836097411,3.5564317249562953,UK,NA,3.538446210559406,NA
2025-04-01,One year,3.5273315751618304,3.637363311552881,UK,NA,3.8255446916621936,NA
2025-03-01,One year,2.5941516951063623,3.1480908244339565,UK,NA,3.384457601044258,NA
2025-02-01,One year,2.836187667763037,3.431578114491434,UK,NA,3.5296600894337025,NA
2025-01-01,One year,2.9829405009088745,3.615388450811986,UK,NA,3.7402147830533847,NA
2024-12-01,One year,2.50298694817078,3.1566242807337725,UK,NA,3.2067767023581375,NA
2024-11-01,One year,2.622126709546101,3.358569216285872,UK,NA,3.5291258711108635,NA
2024-10-01,One year,2.2809914851065085,3.307393702078792,UK,NA,3.30581097141427,NA
2024-09-01,One year,1.680341219876201,2.978405906321223,UK,NA,3.160800119186712,NA
2024-08-01,One year,2.216283708677844,3.413315968544586,UK,NA,3.5878043015835512,NA
2024-07-01,One year,2.2344448264008334,3.349133679601339,UK,NA,3.2861516126996086,NA
2024-06-01,One year,1.9753105200307133,3.6148945095431095,UK,NA,3.519727729629192,NA
2024-05-01,One year,1.9899777622079384,3.6584137398274112,UK,NA,3.485716098535917,NA
2024-04-01,One year,2.33307009944108,3.941837803454371,UK,NA,3.8555026065820104,NA
2024-03-01,One year,3.2280592845503193,4.376199771973712,UK,NA,4.237329316293296,NA
2024-02-01,One year,3.411472179651581,4.66295544733148,UK,NA,4.478367760326047,NA
2024-01-01,One year,3.981114617191386,5.229427298521832,UK,NA,5.0532684249241715,NA
2023-12-01,One year,3.9932685351199937,5.324157929470568,UK,NA,5.136293249653844,NA
2023-11-01,One year,3.940991680742583,5.384798513846997,UK,NA,5.086826149993408,NA
2023-10-01,One year,4.599877970506892,5.769992462654045,UK,NA,5.660751462278183,NA
2023-09-01,One year,6.6521767234414035,6.337130812710715,UK,NA,6.061059687466224,NA
2023-08-01,One year,6.657030564848807,6.3889647451124425,UK,NA,6.227351471683588,NA
2023-07-01,One year,6.827214193032422,6.774839724489465,UK,NA,6.901030684367675,NA
2023-06-01,One year,7.949684295227083,7.208053521330434,UK,NA,6.885437287447334,NA
2023-05-01,One year,8.680682006290349,7.425529093078679,UK,NA,7.123983653494877,NA
2023-04-01,One year,8.658235862574562,7.267655560263719,UK,NA,6.773438967336552,NA
2023-03-01,One year,10.056877380566052,7.057144290942221,UK,NA,6.187703712622234,NA
2023-02-01,One year,10.416396867742408,7.193838228614222,UK,NA,6.196601583845818,NA
2023-01-01,One year,10.05152396038226,6.9309210820799745,UK,NA,5.803907165468633,NA
2022-12-01,One year,10.5283743731041,7.042037028915335,UK,NA,6.350368143597784,NA
2022-11-01,One year,10.672012718712054,7.278163403829603,UK,NA,6.312618230224899,NA
2022-10-01,One year,11.0515663498768,7.5059935694976,UK,NA,6.48907344195375,NA
2022-09-01,One year,10.095627807676902,7.327563061745579,UK,NA,6.535125413096822,NA
2022-08-01,One year,9.87018780389883,7.139951015636553,UK,NA,6.259670964873278,NA
2022-07-01,One year,10.100901192305276,7.10043767335287,UK,NA,6.158447047025536,NA
2022-06-01,One year,9.412113480784091,6.781152174534423,UK,NA,5.8160040820345715,NA
2022-05-01,One year,9.082701336222453,6.734583513603681,UK,NA,5.90622384984298,NA
2022-04-01,One year,9.010661677897447,6.793956533736988,UK,NA,6.188127787649122,NA
2022-03-01,One year,7.023124028882184,6.001085795660378,UK,NA,5.711064847223104,NA
2022-02-01,One year,6.176608090641586,5.254793803222066,UK,NA,5.191653208514674,NA
2022-01-01,One year,5.455513335903229,4.822764488362997,UK,NA,4.3728265929191394,NA
2021-12-01,One year,5.386045744749059,4.609616010880915,UK,NA,4.195416908773964,NA
2021-11-01,One year,5.129900542744577,4.304121427227177,UK,NA,3.976615642386884,NA
2021-10-01,One year,4.206211658551349,3.5495055380190816,UK,NA,3.383417615600114,NA
2021-09-01,One year,3.0800689553990694,3.1196967518239633,UK,NA,2.901034781419521,NA
2021-08-01,One year,3.196670748437106,3.1180275638107204,UK,NA,3.121618399574488,NA
2021-07-01,One year,2.0399369223998773,2.1214334419652445,UK,NA,1.8484912043918773,NA
2021-06-01,One year,2.514182568334183,2.5544119230393125,UK,NA,2.317295450590316,NA
2021-05-01,One year,2.114948463112875,2.144164011414853,UK,NA,2.0064065497333727,NA
2021-04-01,One year,1.525922237896349,1.6759818306020056,UK,NA,1.25480764817654,NA
2021-03-01,One year,0.7143251652337171,1.4287187790645282,UK,NA,1.1187718330575462,NA
2021-02-01,One year,0.41421588932151704,1.2563442162340466,UK,NA,0.8762322015334046,NA
2021-01-01,One year,0.7005804281119409,1.6038626858215654,UK,NA,1.4368906870596576,NA
2020-12-01,One year,0.5887664467622544,1.5505210325699244,UK,NA,1.404923677475198,NA
2020-11-01,One year,0.3150650858137788,1.3368785154101122,UK,NA,1.1094538356719317,NA
2020-10-01,One year,0.6971504552253924,1.709054075323922,UK,NA,1.4551863505919465,NA
2020-09-01,One year,0.5319001834456422,1.5721014174721215,UK,NA,1.2713742290504813,NA
2020-08-01,One year,0.21960784313725443,1.5087318001876922,UK,NA,0.8583214635860925,NA
2020-07-01,One year,1.0403060704592026,2.066773825043473,UK,NA,1.8237025619121008,NA
2020-06-01,One year,0.6031519553797228,1.7800755666227213,UK,NA,1.442017337656914,NA
2020-05-01,One year,0.4798606736576877,1.710170101338481,UK,NA,1.2057258042042374,NA
2020-04-01,One year,0.7674226306058622,1.8003509646334528,UK,NA,1.4291566579148245,NA
2020-03-01,One year,1.523307539905046,2.0173270862492467,UK,NA,1.6084739113377735,NA
2020-02-01,One year,1.7095297388894548,2.020716209064908,UK,NA,1.679893684722796,NA
2020-01-01,One year,1.7692705638903263,2.0407944191309815,UK,NA,1.5885705686499434,NA
2019-12-01,One year,1.3020711798911635,1.7978376477223943,UK,NA,1.367203904697012,NA
2019-11-01,One year,1.474217552256677,1.9806849946558036,UK,NA,1.6899641409270856,NA
2019-10-01,One year,1.4643743851595097,1.9992291287396484,UK,NA,1.7186033414679829,NA
2019-09-01,One year,1.7149554617908986,2.101687595034443,UK,NA,1.6699678021947175,NA
2019-08-01,One year,1.7242673975482958,1.920557153574736,UK,NA,1.516389209693619,NA
2019-07-01,One year,2.0610954060263333,2.2538385608317864,UK,NA,1.9443576709359252,NA
2019-06-01,One year,2.005462570054153,2.177935540108207,UK,NA,1.7759033182346882,NA
2019-05-01,One year,2.0206029675833954,2.166291269564757,UK,NA,1.6822200392927362,NA
2019-04-01,One year,2.1176269674860766,2.1586241194058555,UK,NA,1.7796224698658176,NA
2019-03-01,One year,1.907600879991619,2.202787942334376,UK,NA,1.83876337693223,NA
2019-02-01,One year,1.8692836637959889,2.2518212045792567,UK,NA,1.8394616953546508,NA
2019-01-01,One year,1.847948958672621,2.2758583707061693,UK,NA,1.893699806413278,NA
2026-07-01,Six months,3.413815134641429,2.918150833683514,UK,NA,2.7280137049893183,NA
2026-06-01,Six months,2.851823039229573,3.1031987323620167,UK,NA,2.7060869641992724,NA
2026-05-01,Six months,3.20660790492604,3.0192865546600407,UK,NA,2.7073188930096803,NA
2026-04-01,Six months,2.898305464609807,2.905541629582618,UK,NA,2.471102557416893,NA
2026-03-01,Six months,2.909499109242586,3.0267129478681216,UK,NA,2.7483666807726292,NA
2026-02-01,Six months,2.1719451566667436,2.597521273000268,UK,NA,2.6676488011321275,NA
2026-01-01,Six months,2.3041116601509426,2.729808059040324,UK,NA,2.5911338512571325,NA
2025-12-01,Six months,2.462312370530628,2.629757259366148,UK,NA,2.670730602109339,NA
2025-11-01,Six months,2.507656450236362,2.7653765056595643,UK,NA,2.806930370746641,NA
2025-10-01,Six months,2.7157439755929547,2.841371443160337,UK,NA,2.734595136733464,NA
2025-09-01,Six months,3.723031845549007,3.219378519180761,UK,NA,3.4730644920187848,NA
2025-08-01,Six months,3.8225199889996286,3.4288375093965833,UK,NA,3.608145853598388,NA
2025-07-01,Six months,3.73040960617701,3.0798639013295332,UK,NA,3.5003564962753364,NA
2025-06-01,Six months,4.304904081671657,3.716861177929406,UK,NA,3.8623792965351456,NA
2025-05-01,Six months,4.019530639115931,3.645893450864742,UK,NA,3.572407869538652,NA
2025-04-01,Six months,4.407970253482518,3.652865882263434,UK,NA,4.033039025684215,NA
2025-03-01,Six months,3.8334789981399497,3.4288423675135844,UK,NA,3.51780239645001,NA
2025-02-01,Six months,3.7132018806227185,3.2260663567663013,UK,NA,3.378981022154459,NA
2025-01-01,Six months,3.887321938846111,3.5990084137378058,UK,NA,3.841112493558252,NA
2024-12-01,Six months,2.853565198263608,2.930541487500125,UK,NA,3.3389085028221688,NA
2024-11-01,Six months,2.7033521951952633,3.130128094835582,UK,NA,3.536820411375463,NA
2024-10-01,Six months,2.63048175473799,3.2164985033502305,UK,NA,3.485064536605753,NA
2024-09-01,Six months,1.3675601090466838,2.885411635880782,UK,NA,3.2285881955544493,NA
2024-08-01,Six months,1.9804275123368464,3.199509090618239,UK,NA,3.5620004429062657,NA
2024-07-01,Six months,2.077064742325918,3.293759975625157,UK,NA,3.3328945483449557,NA
2024-06-01,Six months,2.180527901970253,3.1980741644752193,UK,NA,3.17181147952057,NA
2024-05-01,Six months,2.593414680996542,3.5048246755287655,UK,NA,3.5670970351611375,NA
2024-04-01,Six months,1.9526875377983144,3.190453508395827,UK,NA,3.2236763799815105,NA
2024-03-01,Six months,2.0068612635930627,3.3954759333934565,UK,NA,3.2940012959770115,NA
