date,Period,All items,FT core,"All items, less fresh food and energy"
2022-07-01,One year,2.607823470411228,1.179865442332948,1.207243460764576
2022-06-01,One year,2.3115577889447207,0.9950435439503704,0.9072580645161205
2022-05-01,One year,2.4144869215291664,0.8566887578325741,0.8056394763343376
2022-04-01,One year,2.4217961654894102,0.8965184201154502,0.8072653884964797
2022-03-01,One year,1.2012012012011897,0.04612648550658588,-0.69860279441118045
2022-02-01,One year,0.9018036072144346,0.12461071365943632,-0.8991008991008906
2022-01-01,One year,0.501002004008016,-0.2652107944221357,-1.1976047904191645
2021-12-01,One year,0.8056394763343376,-0.03015162253248449,-0.8008008008008121
2021-11-01,One year,0.6030150753768787,-0.07897920278739762,-0.7007007007007034
2021-10-01,One year,0.10020040080161176,-0.17361820221400182,-0.7007007007007034
2021-09-01,One year,0.2002002002001888,-0.07506524385527938,-0.501002004008016
2021-08-01,One year,-0.3996003996003911,-0.15779451406396408,-0.501002004008016
2021-07-01,One year,-0.29999999999999716,-0.22773855919098263,-0.5999999999999943
2021-06-01,One year,-0.40040040040040603,-0.32661242453218264,-0.7999999999999973
2021-05-01,One year,-0.6993006993006881,-0.338078294186968,-0.898203592814377
2021-04-01,One year,-1.0978043912175734,-0.49501344669982955,-0.999000999000999
2021-03-01,One year,-0.39880358923229453,-0.11559967690482154,0
2021-02-01,One year,-0.4985044865403789,-0.1415362829637548,0
2021-01-01,One year,-0.6965174129353262,-0.057216980535282846,0
2020-12-01,One year,-1.1940298507462714,-0.3429384767585268,-0.39880358923229453
2020-11-01,One year,-0.9950248756218906,-0.24342504788349678,-0.39880358923229453
2020-10-01,One year,-0.5976095617529965,-0.05351982374116143,-0.29940119760478756
2020-09-01,One year,-0.19980019980018843,0.36250043253940945,-0.10010010010010863
2020-08-01,One year,0.09999999999999432,0.47580731896835504,-0.10010010010010863
2020-07-01,One year,0.20040080160320925,0.7027635513155548,0.4016064257028169
2020-06-01,One year,0.10020040080161176,0.7387284472198004,0.4016064257028169
2020-05-01,One year,0.09999999999999432,0.7833357493406214,0.4008016032064185
2020-04-01,One year,0.20000000000000281,0.639925501410294,0.3006012024048068
2020-03-01,One year,0.6018054162487405,0.9519355394923847,0.7035175879397014
2020-02-01,One year,0.6018054162487405,0.9201859163990785,0.7042253521126646
2020-01-01,One year,0.802407221664992,1.0429302179957733,0.9063444108761387
2019-12-01,One year,0.802407221664992,1.088944469836884,0.905432595573432
2019-11-01,One year,0.5,0.9624244050293359,0.8040201005025097
2019-10-01,One year,0.19960079840319644,0.8040099356363428,0.7035175879397014
2019-09-01,One year,0.2002002002001888,0.36360719172709605,0.6042296072507639
2019-08-01,One year,0.20040080160320925,0.3984411159535043,0.5030181086519114
2019-07-01,One year,0.6048387096774136,0.46635394698379085,0.5045408678102926
2019-06-01,One year,0.6048387096774136,0.4348451653737008,0.5045408678102926
2019-05-01,One year,0.7049345417925507,0.5065025045483099,0.5035246727089627
2019-04-01,One year,0.9081735620585325,0.5509711015966581,0.6048387096774136
2019-03-01,One year,0.5040322580645161,0.41119320393695413,0.5050505050505051
2019-02-01,One year,0.20100502512563098,0.34735812563832114,0.40404040404040975
2019-01-01,One year,0.20100502512563098,0.3269716759120583,0.40444893832152823
2018-12-01,One year,0.301810865191144,0.22740012768970608,0.2016129032258093
2018-11-01,One year,0.9081735620585325,0.38364013258907326,0.3024193548387068
2018-10-01,One year,1.4170040485830018,0.5138526435420214,0.3024193548387068
2018-09-01,One year,1.1133603238866483,0.47165390466503654,0.30303030303030015
2018-08-01,One year,1.3197969543147179,0.48493770142169534,0.40404040404040975
2018-07-01,One year,0.9155645981688766,0.4484448743540228,0.3036437246963534
2018-06-01,One year,0.7106598984771603,0.3420650204520924,0.20222446916075693
2018-05-01,One year,0.7099391480730253,0.3401070846885115,0.30303030303030015
2018-04-01,One year,0.6091370558375577,0.33863943717313794,0.3033367037411498
2018-03-01,One year,1.1213047910295704,0.47208623216240686,0.40567951318459
2018-02-01,One year,1.4271151885830844,0.6063669441357894,0.5076142131979695
2018-01-01,One year,1.3238289205702618,0.5668339616385139,0.4060913705583814
2017-12-01,One year,1.0162601626016259,0.5140644291383815,0.4048582995951474
2017-11-01,One year,0.5070993914807302,0.4227188459733865,0.3033367037411498
2017-10-01,One year,0.202839756592295,0.40119961643576113,0.20202020202020488
2017-09-01,One year,0.816326530612242,0.35242762547725287,0.2024291497975737
2017-08-01,One year,0.6128702757916182,0.3568968354186777,0.2024291497975737
2017-07-01,One year,0.408580183861074,0.32012129349836926,0.10131712259371257
2017-06-01,One year,0.4077471967380283,0.25346486993359113,0
2017-05-01,One year,0.4073319755600728,0.29428660817179547,0.10111223458037846
2017-04-01,One year,0.4077471967380283,0.3021768967706654,0
2017-03-01,One year,0.20429009193052974,0.3510565775882937,0
2017-02-01,One year,0.30674846625766583,0.3938314712106478,0.10162601626015683
2017-01-01,One year,0.5117707267144319,0.40341536847835435,0.2034587995930853
2016-12-01,One year,0.30581039755352846,0.287445774631005,0.10131712259371257
2016-11-01,One year,0.509683995922528,0.39624480490127323,0.20263424518743955
2016-10-01,One year,0.10152284263958815,0.41429606203285435,0.3039513677811521
2016-09-01,One year,-0.5076142131979695,0.3053387113290652,0.202839756592295
2016-08-01,One year,-0.5081300813008129,0.4333969256012835,0.4065040650406417
2016-07-01,One year,-0.4069175991861561,0.5025008909822102,0.5091649694501018
2016-06-01,One year,-0.30487804878049934,0.5958453787656934,0.7128309572301454
2016-05-01,One year,-0.5065856129685917,0.5824897600776904,0.7128309572301454
2016-04-01,One year,-0.30487804878049934,0.6495044388144464,0.8154943934760566
2016-03-01,One year,0,0.8485715305141472,0.9211873080859687
2016-02-01,One year,0.20491803278688817,0.9778063362531815,1.0266940451745379
2016-01-01,One year,-0.10224948875255044,0.9025145715398635,0.9240246406570753
2015-12-01,One year,0.20429009193052974,1.1239046233952634,1.1270491803278777
2015-11-01,One year,0.20429009193052974,1.189864164287917,1.1270491803278777
2015-10-01,One year,0.3054989816700582,1.1852808692803807,1.0235414534288638
2015-09-01,One year,0,1.204605362914834,1.1282051282051224
2015-08-01,One year,0.10172939979654987,1.0962210903893432,0.9230769230769289
2015-07-01,One year,0.20387359836901414,1.1022218083437718,0.8213552361396275
2015-06-01,One year,0.40816326530612823,1.0854974902680625,0.8213552361396275
2015-05-01,One year,0.6116207951070424,1.098072832438662,0.8213552361396275
2015-04-01,One year,0.7164790174002076,1.0482054597390202,0.8221993833504595
2015-03-01,One year,2.298850574712646,3.0837193041653723,2.5183630640084007
2015-02-01,One year,2.198952879581146,3.1428594585447582,2.52631578947369
2015-01-01,One year,2.4083769633507823,3.2213816592297384,2.6343519494204424
2014-12-01,One year,2.405857740585786,3.099797530585331,2.5210084033613356
2014-11-01,One year,2.5130890052356083,3.108178784861501,2.5210084033613356
2014-10-01,One year,2.827225130890055,3.241830477680274,2.6260504201680672
2014-09-01,One year,3.249475890985319,3.4225470969420186,2.7397260273972543
2014-08-01,One year,3.364879074658258,3.3545864980023117,2.7397260273972543
2014-07-01,One year,3.4810126582278453,3.360374194036236,2.7426160337552834
2014-06-01,One year,3.594080338266391,3.4706130934216874,2.7426160337552834
2014-05-01,One year,3.699788583509514,3.5341211825746743,2.7426160337552834
2014-04-01,One year,3.386243386243389,3.343466207715684,2.6371308016877637
2014-03-01,One year,1.5923566878980893,0.9114572960515354,0.8465608465608435
2014-02-01,One year,1.5957446808510638,0.917206859394578,0.8492569002123113
2014-01-01,One year,1.3800424628450076,0.7547497001616521,0.7430997876857779
2013-12-01,One year,1.5940488841657812,0.8287053379672848,0.7407407407407437
2013-11-01,One year,1.4877789585547352,0.6822177080851579,0.5279831045406547
2013-10-01,One year,1.1652542372881296,0.49050856204840204,0.31612223393045014
2013-09-01,One year,1.059322033898305,0.38371921643703477,0
2013-08-01,One year,0.8483563096500499,0.24463313486484767,0
2013-07-01,One year,0.7438894792773676,0.12462315777355805,-0.10537407797682667
2013-06-01,One year,0.21186440677964896,-0.06659971344041724,-0.21052631578947667
2013-05-01,One year,-0.31612223393046507,-0.2782146269356517,-0.4201680672268967
2013-04-01,One year,-0.7352941176470618,-0.4374029693155048,-0.5246589716684156
2013-03-01,One year,-0.9463722397476252,-0.5470883279313876,-0.7352941176470618
2013-02-01,One year,-0.7391763463569195,-0.5105771712627998,-0.7376185458377269
2013-01-01,One year,-0.31746031746031445,-0.4058063698315785,-0.6329113924050573
2012-12-01,One year,-0.21208907741251626,-0.31077275997781695,-0.5263157894736842
2012-11-01,One year,-0.10615711252654832,-0.2573398455781067,-0.42060988433227287
2012-10-01,One year,-0.4219409282700332,-0.25132079595042534,-0.5241090146750523
2012-09-01,One year,-0.3167898627243898,-0.259114077003348,-0.5241090146750523
2012-08-01,One year,-0.42238648363252973,-0.28686517232167785,-0.4197271773347235
2012-07-01,One year,-0.5285412262156448,-0.2264373405255952,-0.4197271773347235
2012-06-01,One year,-0.21141649048624592,-0.11459177938476223,-0.41928721174004785
2012-05-01,One year,0.21119324181626487,-0.069018797366525525,-0.4184100418409953
2012-04-01,One year,0.5279831045406547,0.02450175307336888,-0.3138075313807502
2012-03-01,One year,0.5285412262156448,0.1118520294962802,-0.20964360587002392
2012-02-01,One year,0.3177966101694885,-0.029837364841436592,-0.4197271773347235
2012-01-01,One year,0.10593220338982448,-0.0688145513685299,-0.5246589716684156
2011-12-01,One year,-0.21164021164021465,-0.21651774400212326,-0.7314524555903896
2011-11-01,One year,-0.5279831045406547,-0.3227884040671425,-0.7306889352818402
2011-10-01,One year,-0.21052631578947667,-0.15489080813496087,-0.624999999999994
2011-09-01,One year,0,0.04579989835988188,-0.31347962382444844
2011-08-01,One year,0.21164021164021465,-0.040795285319597224,-0.41797283176594113
2011-07-01,One year,0.21186440677964896,-0.0028483765991713927,-0.41797283176594113
2011-06-01,One year,-0.31612223393046507,-0.23855203027521626,-0.7284079084287083
2011-05-01,One year,-0.42060988433227287,-0.17011743017619196,-0.6237006237006326
2011-04-01,One year,-0.42060988433227287,-0.2675382997572681,-0.829875518672211
2011-03-01,One year,-0.5257623554153523,-0.5369783421352253,-1.2422360248447089
2011-02-01,One year,-0.5268703898840885,-0.5094920936285816,-1.1410788381742827
2011-01-01,One year,-0.5268703898840885,-0.6540172101706929,-1.3457556935817776
2010-12-01,One year,-0.31645569620252867,-0.6382089801153679,-1.3402061855670075
2010-11-01,One year,-0.3157894736842075,-0.6060476756539872,-1.4403292181070015
2010-10-01,One year,-0.21008403361344835,-0.5824329301084806,-1.3360739979444987
2010-09-01,One year,-0.9414225941422506,-0.8749393066113633,-1.7453798767967175
2010-08-01,One year,-1.1506276150627557,-0.9695121522032382,-1.644398766700919
2010-07-01,One year,-0.944386149003139,-0.8589978738041218,-1.644398766700919
2010-06-01,One year,-0.7322175732217454,-0.7387476745569896,-1.435897435897442
2010-05-01,One year,-0.7306889352818402,-0.7701471413885178,-1.434426229508188
2010-04-01,One year,-0.9375000000000059,-0.7806070567513446,-1.2295081967212997
2010-03-01,One year,-0.8342022940563205,-0.6921370768802853,-1.0245901639344264
2010-02-01,One year,-0.7322175732217454,-0.6605506660931535,-1.0266940451745379
2010-01-01,One year,-1.0427528675703857,-0.6682791412162981,-1.0245901639344264
2009-12-01,One year,-1.659751037344407,-0.7465895735876682,-1.121304791029556
2009-11-01,One year,-1.8595041322314023,-0.5895092420186431,-1.0183299389002036
2009-10-01,One year,-2.5588536335721597,-0.6643524034175454,-1.017293997965412
2009-09-01,One year,-2.24948875255624,-0.38871882998434787,-0.8146639511201601
2009-08-01,One year,-2.24948875255624,-0.3564583321904022,-0.7142857142857172
2009-07-01,One year,-2.2564102564102595,-0.3197433977573446,-0.5112474437627812
2009-06-01,One year,-1.7471736896197358,-0.1328073368208637,-0.30674846625766583
2009-05-01,One year,-1.0330578512396695,0.17560011152148897,-0.10235414534289511
2009-04-01,One year,0,0.34333815970763953,0.10256410256409673
2009-03-01,One year,-0.20811654526533677,0.5357194161305525,0.41152263374484715
2009-02-01,One year,-0.10449320794149271,0.6581638885216747,0.6198347107438105
2009-01-01,One year,0,0.7664013053636592,0.7223942208462214
2008-12-01,One year,0.41666666666667257,0.8821249748335906,0.8221993833504595
2008-11-01,One year,0.9384775808133383,1.004610532832688,1.02880658436214
2008-10-01,One year,1.7708333333333364,1.1493767043298302,1.131687242798348
2008-09-01,One year,2.0876826722338206,1.134300777043233,1.13285272914522
2008-08-01,One year,2.0876826722338206,1.0103650123370918,1.0309278350515463
2008-07-01,One year,2.3084994753410313,1.0345414383978846,0.9287925696594338
2008-06-01,One year,1.9916142557651901,0.8095179108169531,0.8247422680412342
2008-05-01,One year,1.2552301255230156,0.603162800465317,0.6179196704428512
2008-04-01,One year,0.7345225603357848,0.5462248123425653,0.5154639175257731
2008-03-01,One year,1.1578947368420993,0.4707065422794494,0.41322314049587366
2008-02-01,One year,1.0559662090813093,0.3785634424324812,0.3108808290155411
2008-01-01,One year,0.7352941176470618,0.17044179793673142,0.20682523267838968
2007-12-01,One year,0.6289308176100569,0.15962664304181154,0.10288065843620814
2007-11-01,One year,0.6295907660021076,0.08064114755869364,0
2007-10-01,One year,0.208768267223385,0.020260723562270266,-0.10277492291880198
2007-09-01,One year,-0.20833333333333628,-0.015055820639619702,-0.20554984583761854
2007-08-01,One year,-0.20833333333333628,-0.009827044593910136,-0.10298661174046789
2007-07-01,One year,0,-0.003311849951768281,-0.20597322348093577
2007-06-01,One year,-0.2092050209204902,-0.024264558961022198,-0.2057613168724309
2007-05-01,One year,0,0.09366210264517841,-0.10288065843622277
2007-04-01,One year,0,0.061630519292712,-0.10298661174046789
2007-03-01,One year,-0.10515247108306448,0.10819437130220613,-0.10319917440661354
2007-02-01,One year,-0.21074815595363838,0.045020412536639826,-0.10351966873705418
2007-01-01,One year,0,0.0788656437652705,-0.10330578512396107
2006-12-01,One year,0.31545741324922333,0.045177563792711345,-0.2053388090349105
2006-11-01,One year,0.3157894736842075,0.1340662488798673,-0.10277492291880198
2006-10-01,One year,0.4192872117400329,0.06758905726481831,-0.30737704918032493
2006-09-01,One year,0.6289308176100569,0.07672070634409658,-0.30737704918032493
2006-08-01,One year,0.9463722397476402,0.10553211490696582,-0.308008213552373
2006-07-01,One year,0.3157894736842075,-0.13714854055471007,-0.308008213552373
2006-06-01,One year,0.5257623554153523,-0.0835917447281446,-0.40983606557376173
2006-05-01,One year,0.1047120418848108,-0.3185919234587157,-0.5117707267144319
2006-04-01,One year,-0.10482180293501941,-0.39780044926295705,-0.5122950819672132
2006-03-01,One year,-0.2098635886673692,-0.4275442510109647,-0.6153846153846095
2006-02-01,One year,-0.10526315789473085,-0.3851621283206217,-0.6172839506172927
2006-01-01,One year,-0.10493179433367715,-0.36603136924018465,-0.6160164271047315
2005-12-01,One year,-0.41884816753927295,-0.4858597766607775,-0.5107252298263534
2005-11-01,One year,-1.0416666666666665,-0.49150809132460005,-0.5112474437627812
2005-10-01,One year,-0.8316008316008286,-0.324070145225618,-0.509683995922528
2005-09-01,One year,-0.31347962382444844,-0.28487195046060027,-0.509683995922528
2005-08-01,One year,-0.31446540880504337,-0.30732012975636575,-0.6122448979591778
2005-07-01,One year,-0.3147953830010463,-0.26545808117066794,-0.5107252298263534
2005-06-01,One year,-0.5230125523012553,-0.24849622266528526,-0.509683995922528
2005-05-01,One year,0.10482180293500452,-0.13894745967881642,-0.4077471967380138
2005-04-01,One year,0.10493179433369207,-0.14533379434866794,-0.509683995922528
2005-03-01,One year,0,-0.013663321168012943,-0.4085801838610886
2005-02-01,One year,-0.10515247108306448,-0.07454345653069716,-0.5117707267144319
2005-01-01,One year,0.2103049421661439,0.00863487942135352,-0.30706243602865624
2004-12-01,One year,0.2098635886673692,-0.06621457815800444,-0.5081300813008129
2004-11-01,One year,0.8403361344537785,0.048808930796175876,-0.508646998982706
2004-10-01,One year,0.522466039707419,-0.06468460409081672,-0.4060913705583814
2004-09-01,One year,0,-0.16402749782457454,-0.30487804878049934
2004-08-01,One year,-0.2092050209204902,-0.33350011943000446,-0.40650406504065617
2004-07-01,One year,-0.10482180293501941,-0.2663597315652587,-0.4069175991861561
2004-06-01,One year,0,-0.10312242090256832,-0.2034587995930853
2004-05-01,One year,-0.5213764337851928,-0.29408120350863587,-0.30487804878049934
2004-04-01,One year,-0.41797283176594113,-0.19600684966539123,-0.10183299389002905
2004-03-01,One year,-0.10482180293501941,-0.22612512492901118,-0.10204081632652481
2004-02-01,One year,0,-0.18339787592678308,0
2004-01-01,One year,-0.31446540880504337,-0.17026012473867955,-0.10224948875255044
2003-12-01,One year,-0.41797283176594113,-0.18177605495408158,-0.10152284263958815
2003-11-01,One year,-0.522466039707419,-0.3324124452422224,-0.2030456852791907
2003-10-01,One year,0,-0.19314093877523708,0
2003-09-01,One year,-0.20855057351408013,-0.24161128707964677,-0.20283975659228054
2003-08-01,One year,-0.3128258602711276,-0.2784668441923903,-0.10152284263958815
2003-07-01,One year,-0.2092050209204902,-0.31230570302345756,-0.2030456852791907
2003-06-01,One year,-0.41666666666667257,-0.447973864965788,-0.4052684903748791
2003-05-01,One year,-0.20811654526533677,-0.43766464548045636,-0.40485829959513314
2003-04-01,One year,-0.1043841336116851,-0.33344493147913334,-0.5065856129685917
2003-03-01,One year,-0.1047120418848108,-0.3884825321811308,-0.6085192697768705
2003-02-01,One year,-0.2098635886673692,-0.4348172165961608,-0.6103763987792414
2003-01-01,One year,-0.4175365344467552,-0.48494716226023316,-0.7106598984771603
2002-12-01,One year,-0.312499999999997,-0.3917268942380717,-0.5050505050505051
2002-11-01,One year,-0.41623309053068835,-0.4221881651852288,-0.6054490413723455
2002-10-01,One year,-0.9316770186335316,-0.5673421675731127,-0.7056451612903254
2002-09-01,One year,-0.7246376811594086,-0.5206201630598797,-0.7049345417925507
2002-08-01,One year,-0.8273009307135442,-0.6075503476373322,-0.8056394763343376
2002-07-01,One year,-0.829875518672211,-0.5342875257435314,-0.7056451612903254
2002-06-01,One year,-0.7238883143743566,-0.5862290419166041,-0.7042253521126789
2002-05-01,One year,-0.8255933952528497,-0.6141712312274823,-0.7035175879397014
2002-04-01,One year,-1.0330578512396695,-0.7932777755556865,-0.8040201005025097
2002-03-01,One year,-1.2409513960703233,-0.7077996687938788,-0.6048387096774279
2002-02-01,One year,-1.5495867768595042,-0.8199079968628153,-0.8072653884964655
2002-01-01,One year,-1.338825952626156,-0.8140466285144057,-0.8056394763343376
2001-12-01,One year,-1.1328527291452053,-0.8465153652372355,-0.9009009009009066
2001-11-01,One year,-0.9278350515463977,NA,-0.8008008008008121
2001-10-01,One year,-0.7194244604316575,NA,-0.7999999999999973
2001-09-01,One year,-0.7194244604316575,NA,-0.7992007992007965
2001-08-01,One year,-0.7186858316221795,NA,-0.898203592814377
2001-07-01,One year,-0.7209062821833044,NA,-0.8991008991008906
2001-06-01,One year,-0.7186858316221795,NA,-0.9960159362549801
2001-05-01,One year,-0.7172131147540868,NA,-1.0934393638170918
2001-04-01,One year,-0.717948717948721,NA,-0.8964143426294877
2001-03-01,One year,-0.616649537512841,NA,-1.0967098703888278
2001-02-01,One year,-0.3089598352214183,NA,-0.999000999000999
2001-01-01,One year,-0.308008213552373,NA,-0.9970089730807578
2000-12-01,One year,NA,NA,NA
2000-11-01,One year,NA,NA,NA
2000-10-01,One year,NA,NA,NA
2000-09-01,One year,NA,NA,NA
2000-08-01,One year,NA,NA,NA
2000-07-01,One year,NA,NA,NA
2000-06-01,One year,NA,NA,NA
2000-05-01,One year,NA,NA,NA
2000-04-01,One year,NA,NA,NA
2000-03-01,One year,NA,NA,NA
2000-02-01,One year,NA,NA,NA
2000-01-01,One year,NA,NA,NA
2025-06-01,Six months,1.8148450078297795,2.333543339228596,3.5362569954112466
2025-05-01,Six months,3.2995041322314123,2.1375978555390027,2.9738157160169365
2025-04-01,Six months,3.686328475219458,2.1304522175428824,2.9821293026209394
2025-03-01,Six months,4.081216202428295,2.0710196903088107,3.1877988101676635
2025-02-01,Six months,3.1406869470318233,1.7573739793855243,2.4355079776258837
2025-01-01,Six months,4.845531102360878,2.005559419349989,3.015853708693239
2024-12-01,Six months,4.674457856847547,1.9860706098117353,3.4056228857858084
2024-11-01,Six months,3.5461563410040364,1.9212377701340129,3.4056228857858084
2024-10-01,Six months,3.3705511285604395,1.7514454891409554,3.027265313319649
2024-09-01,Six months,3.1967900701715513,1.5638124591752844,2.463195264593332
2024-08-01,Six months,4.158349821178686,1.713422708168362,2.8529239461033917
2024-07-01,Six months,3.2058321906329956,1.3694168256162134,2.0902047948656577
2024-06-01,Six months,2.638906423150855,1.0811840265247947,1.3263711110575782
2024-05-01,Six months,2.2576899281651963,1.0560262276167918,1.3263711110575782
2024-04-01,Six months,1.1235866895777935,1.034009960977105,1.327628903555933
2024-03-01,Six months,1.8921056458162777,1.0785753053787717,1.5237875770985454
2024-02-01,Six months,1.8974909071130197,1.018155337816205,1.3352260405672833
2024-01-01,Six months,2.2834659059887574,1.3029150185507303,1.723280876698574
2023-12-01,Six months,3.064956844829303,1.800344853478397,2.894206632316032
2023-11-01,Six months,3.4546410875963662,2.1684326496554336,3.0916055445195045
2023-10-01,Six months,3.8421113144021968,2.314801288913255,3.4914940828402186
2023-09-01,Six months,3.478002378121259,2.865448039507404,4.309010876750197
2023-08-01,Six months,3.6872226331361224,3.2510361468954256,5.132443410888077
2023-07-01,Six months,1.9193420232820335,3.5171134667656805,5.35355256758363
2023-06-01,Six months,2.1245181930845014,3.0105669451871973,4.556133152859498
2023-05-01,Six months,2.3232526277858323,2.926894625952226,4.560649750096091
2023-04-01,Six months,2.7183227338708704,2.9487776643450436,4.574253424333019
2023-03-01,Six months,2.5377224564212986,2.7551892612727107,4.197448247321045
2023-02-01,Six months,2.547668642845702,2.4465570502608003,3.398059682873922
2023-01-01,Six months,4.747121197788107,2.1756654448414783,3.2062100557687545
2022-12-01,Six months,4.56970985907883,2.6178633940704445,4.035924115844192
2022-11-01,Six months,4.168290997796076,2.530637010752833,3.832231704359601
2022-10-01,Six months,4.381955398092674,2.2800649686894356,3.636068500933365
2022-09-01,Six months,3.995613043856827,2.0773779520318074,3.241938334890526
2022-08-01,Six months,4.011640463133448,1.9935181962706545,3.456787363423519
2022-07-01,Six months,4.027796968019182,1.936949541369464,3.2584430160187416
2022-06-01,Six months,3.4254456831879443,1.40477577399122,2.028345930732778
2022-05-01,Six months,3.4254456831879443,1.1096420548889743,1.8227473009885475
2022-04-01,Six months,3.228854480105703,0.9676819698040572,1.4162696735171787
2022-03-01,Six months,2.007982027962063,0.30207256447234454,0.4032253975208233
2022-02-01,Six months,2.0160783252465286,0.16116383607752469,-0.20130845424515265
2022-01-01,Six months,1.207232530087765,-0.20990849748231172,-0.8032095996502231
2021-12-01,Six months,1.209666422565081,-0.10337075002289002,-0.2015112838189559
2021-11-01,Six months,1.413410037690932,-0.09423119405138106,-0.20130845424515265
2021-10-01,Six months,1.6210475510675781,0.16228194809987784,0.20191817171906212
2021-09-01,Six months,0.40080120160199684,-0.6265326683016147,-1.788339488687296
2021-08-01,Six months,-0.20030040039998864,-0.6135938729414367,-1.592014379227158
2021-07-01,Six months,-0.20030040039998864,-0.549452100966106,-1.5904319106298415
2021-06-01,Six months,0.4032253975208233,-0.4523360052109846,-1.3964915866817917
2021-05-01,Six months,-0.20090401757529852,-0.3938013217352633,-1.1975939903868027
2021-04-01,Six months,-1.3978859522652654,-0.7247979681451984,-1.5951887823760003
2021-03-01,Six months,0,0.20665304489988112,0.8032096256641585
2021-02-01,Six months,-0.5985023967041925,0.23050368843552244,0.6021060156384817
2021-01-01,Six months,-0.39959999999999996,0.21565511796487347,0.40039999999998965
2020-12-01,Six months,-1.1975939903868027,-0.13164709362621402,-0.1998999999999751
2020-11-01,Six months,-1.1952083880155673,-0.13356973408704015,-0.5979059844383072
2020-10-01,Six months,-0.7968095744638637,-0.08719790416011594,-0.3992011984019883
2020-09-01,Six months,-0.7960167354367553,-0.19692611317788988,-0.7968095744638637
2020-08-01,Six months,-0.39840597847533576,-0.07233909856762849,-0.5985023967041925
2020-07-01,Six months,-0.9925496893641195,-0.026336072908114017,-0.39880319201917036
2020-06-01,Six months,-1.1904655825350718,-0.12022164358462728,-0.5973107596452865
2020-05-01,Six months,-0.7944357812925462,-0.012591110473624337,-0.19930239192691435
2020-04-01,Six months,-0.3980095554038776,-0.12088868059096193,-0.1995011972064087
2020-03-01,Six months,0.39999960079879493,0.9141860423563517,0.6015024033042105
2020-02-01,Six months,0.6008999999999709,0.9221661283970477,0.40080120160199684
2020-01-01,Six months,1.4077252701796272,1.3491255213700364,1.2084482508346817
2019-12-01,Six months,1.4077252701796272,1.332333845447832,1.4105619264205504
2019-11-01,Six months,1.0024999999999729,1.0684202224331603,1.0045140380962492
2019-10-01,Six months,0.8016000000000023,0.9679055135592443,0.8032096256641585
2019-09-01,Six months,0.8040168650384372,0.549818012313822,0.8056362213075596
2019-08-01,Six months,0.6027108406463144,0.5276237436411931,1.008566489480156
2019-07-01,Six months,0.20070240812708473,0.3564491463814119,0.6051423407964274
2019-06-01,Six months,0.20070240812708473,0.3175682434412683,0.40281933046972807
2019-05-01,Six months,0,0.28844618949083134,0.603924143329726
2019-04-01,Six months,-0.39880319201917036,0.23357466151032424,0.603924143329726
2019-03-01,Six months,-0.3999995991988081,0.07630611819465485,0.4032253975208233
2019-02-01,Six months,-0.20030040039998864,0.045318424932007884,0
2019-01-01,Six months,1.0106050013007462,0.26848307991601034,0.4040399926279248
2018-12-01,Six months,1.0106050013007462,0.3706549430139101,0.6063654627266102
2018-11-01,Six months,1.4148384106672074,0.37303810284974814,0.4032253975208233
2018-10-01,Six months,2.2323005943501784,0.5202454519268127,0.6057532843392055
2018-09-01,Six months,1.4162696735171787,0.5998382726398501,0.6069788797061326
2018-08-01,Six months,0.603924143329726,0.5619561814269227,0.8097132945617869
2018-07-01,Six months,-0.6021060074240525,0.353150001504657,0.4048578856807872
2018-06-01,Six months,-0.40200964337332445,0.14931820625052522,-0.2015112838189559
2018-05-01,Six months,0.4040399926279248,0.37648310906673027,0.20171452263266776
2018-04-01,Six months,0.6082094445081898,0.3138668545805352,0
2018-03-01,Six months,0.811355701617833,0.22955527851527968,0
2018-02-01,Six months,2.0407637403695,0.32388799621273767,0
2018-01-01,Six months,2.4564079690444496,0.38931534088915043,0.20253159369931772
2017-12-01,Six months,1.8357597464505604,0.36530894627439003,0.6075935390406517
2017-11-01,Six months,1.016770280889845,0.24335752840529273,0.40444852566063894
2017-10-01,Six months,0.6100646757195571,0.2983431817450636,0.6075935390406517
2017-09-01,Six months,1.4322068329868154,0.4797018751520692,0.8130047850433808
2017-08-01,Six months,0.817156971240518,0.6763782611874215,1.0178051482903294
2017-07-01,Six months,0.20376968736648404,0.4418908524281562,0.6100646757195571
2017-06-01,Six months,0.2033553109921371,0.3974313492807743,0.20253159369931772
2017-05-01,Six months,0,0.34129909578050954,0.20232670600057734
2017-04-01,Six months,-0.2027368966751375,0.16499024143214272,-0.20191817161512304
2017-03-01,Six months,0.20418575593501576,-0.10212300837599983,-0.4044485239882767
2017-02-01,Six months,0.4089975282776548,-0.14557501376755322,-0.6063654542772356
2017-01-01,Six months,0.6138093007289847,0.060202869746313475,-0.40485788400165257
2016-12-01,Six months,0.6125559950995729,0.1118205890934334,-0.20212223232096704
2016-11-01,Six months,0.8163231445032615,0.3006207902556923,0
2016-10-01,Six months,1.0219657696020512,0.3151410694309653,0.20232670600057734
2016-09-01,Six months,0.2043944280346821,0.5135310217761467,0.4060909528531331
2016-08-01,Six months,0.2046035270846458,0.7103605416759131,0.8146605856302225
2016-07-01,Six months,0.4098356362143063,0.724877064783567,0.8154910176976005
2016-06-01,Six months,0,0.565287912162979,0.40567909674813496
