date,rate,member,vote,previous_rate,vote_label
1997-06-06,6.5,Willem Buiter,6.5,6.25,raise
1997-06-06,6.5,Howard Davies,6.5,6.25,raise
1997-06-06,6.5,Eddie George,6.5,6.25,raise
1997-06-06,6.5,Charles Goodhart,6.5,6.25,raise
1997-06-06,6.5,Mervyn King,6.5,6.25,raise
1997-06-06,6.5,Ian Plenderleith,6.5,6.25,raise
1997-07-10,6.75,Willem Buiter,6.75,6.5,raise
1997-07-10,6.75,Howard Davies,6.75,6.5,raise
1997-07-10,6.75,Eddie George,6.75,6.5,raise
1997-07-10,6.75,Charles Goodhart,6.75,6.5,raise
1997-07-10,6.75,Mervyn King,6.75,6.5,raise
1997-07-10,6.75,Ian Plenderleith,6.75,6.5,raise
1997-08-07,7.000000000000001,Willem Buiter,7.000000000000001,6.75,raise
1997-08-07,7.000000000000001,Eddie George,7.000000000000001,6.75,raise
1997-08-07,7.000000000000001,Charles Goodhart,7.000000000000001,6.75,raise
1997-08-07,7.000000000000001,Mervyn King,7.000000000000001,6.75,raise
1997-08-07,7.000000000000001,Ian Plenderleith,7.000000000000001,6.75,raise
1997-09-11,7.000000000000001,Willem Buiter,7.000000000000001,7,raise
1997-09-11,7.000000000000001,David Clementi,7.000000000000001,7,raise
1997-09-11,7.000000000000001,Eddie George,7.000000000000001,7,raise
1997-09-11,7.000000000000001,Charles Goodhart,7.000000000000001,7,raise
1997-09-11,7.000000000000001,DeAnne Julius,7.000000000000001,7,raise
1997-09-11,7.000000000000001,Mervyn King,7.000000000000001,7,raise
1997-09-11,7.000000000000001,Ian Plenderleith,7.000000000000001,7,raise
1997-10-09,7.000000000000001,Willem Buiter,7.000000000000001,7,raise
1997-10-09,7.000000000000001,David Clementi,7.000000000000001,7,raise
1997-10-09,7.000000000000001,Eddie George,7.000000000000001,7,raise
1997-10-09,7.000000000000001,Charles Goodhart,7.000000000000001,7,raise
1997-10-09,7.000000000000001,DeAnne Julius,7.000000000000001,7,raise
1997-10-09,7.000000000000001,Mervyn King,7.000000000000001,7,raise
1997-10-09,7.000000000000001,Ian Plenderleith,7.000000000000001,7,raise
1997-11-06,7.249999999999999,Willem Buiter,7.249999999999999,7,raise
1997-11-06,7.249999999999999,David Clementi,7.249999999999999,7,raise
1997-11-06,7.249999999999999,Eddie George,7.249999999999999,7,raise
1997-11-06,7.249999999999999,Charles Goodhart,7.249999999999999,7,raise
1997-11-06,7.249999999999999,DeAnne Julius,7.249999999999999,7,raise
1997-11-06,7.249999999999999,Mervyn King,7.249999999999999,7,raise
1997-11-06,7.249999999999999,Ian Plenderleith,7.249999999999999,7,raise
1997-12-04,7.249999999999999,Alan Budd,7.249999999999999,7.25,cut
1997-12-04,7.249999999999999,Willem Buiter,7.249999999999999,7.25,cut
1997-12-04,7.249999999999999,David Clementi,7.249999999999999,7.25,cut
1997-12-04,7.249999999999999,Eddie George,7.249999999999999,7.25,cut
1997-12-04,7.249999999999999,Charles Goodhart,7.249999999999999,7.25,cut
1997-12-04,7.249999999999999,DeAnne Julius,7.249999999999999,7.25,cut
1997-12-04,7.249999999999999,Mervyn King,7.249999999999999,7.25,cut
1997-12-04,7.249999999999999,Ian Plenderleith,7.249999999999999,7.25,cut
1998-01-08,7.249999999999999,Alan Budd,727.5,7.25,raise
1998-01-08,7.249999999999999,Willem Buiter,727.5,7.25,raise
1998-01-08,7.249999999999999,David Clementi,7.249999999999999,7.25,cut
1998-01-08,7.249999999999999,Eddie George,7.249999999999999,7.25,cut
1998-01-08,7.249999999999999,Charles Goodhart,727.5,7.25,raise
1998-01-08,7.249999999999999,DeAnne Julius,7.249999999999999,7.25,cut
1998-01-08,7.249999999999999,Mervyn King,7.249999999999999,7.25,cut
1998-01-08,7.249999999999999,Ian Plenderleith,7.249999999999999,7.25,cut
1998-02-05,7.249999999999999,Alan Budd,727.5,7.25,raise
1998-02-05,7.249999999999999,Willem Buiter,727.5,7.25,raise
1998-02-05,7.249999999999999,David Clementi,7.249999999999999,7.25,cut
1998-02-05,7.249999999999999,Eddie George,7.249999999999999,7.25,cut
1998-02-05,7.249999999999999,Charles Goodhart,727.5,7.25,raise
1998-02-05,7.249999999999999,DeAnne Julius,7.249999999999999,7.25,cut
1998-02-05,7.249999999999999,Mervyn King,727.5,7.25,raise
1998-02-05,7.249999999999999,Ian Plenderleith,7.249999999999999,7.25,cut
1998-03-05,7.249999999999999,Alan Budd,727.5,7.25,raise
1998-03-05,7.249999999999999,Willem Buiter,727.5,7.25,raise
1998-03-05,7.249999999999999,David Clementi,7.249999999999999,7.25,cut
1998-03-05,7.249999999999999,Eddie George,7.249999999999999,7.25,cut
1998-03-05,7.249999999999999,Charles Goodhart,727.5,7.25,raise
1998-03-05,7.249999999999999,DeAnne Julius,7.249999999999999,7.25,cut
1998-03-05,7.249999999999999,Mervyn King,727.5,7.25,raise
1998-03-05,7.249999999999999,Ian Plenderleith,7.249999999999999,7.25,cut
1998-04-09,7.249999999999999,Alan Budd,727.5,7.25,raise
1998-04-09,7.249999999999999,Willem Buiter,727.5,7.25,raise
1998-04-09,7.249999999999999,David Clementi,7.249999999999999,7.25,cut
1998-04-09,7.249999999999999,Eddie George,7.249999999999999,7.25,cut
1998-04-09,7.249999999999999,Charles Goodhart,7.249999999999999,7.25,cut
1998-04-09,7.249999999999999,DeAnne Julius,7.249999999999999,7.25,cut
1998-04-09,7.249999999999999,Mervyn King,727.5,7.25,raise
1998-04-09,7.249999999999999,Ian Plenderleith,7.249999999999999,7.25,cut
1998-05-07,7.249999999999999,Alan Budd,7.249999999999999,7.25,cut
1998-05-07,7.249999999999999,Willem Buiter,727.5,7.25,raise
1998-05-07,7.249999999999999,David Clementi,7.249999999999999,7.25,cut
1998-05-07,7.249999999999999,Eddie George,7.249999999999999,7.25,cut
1998-05-07,7.249999999999999,Charles Goodhart,7.249999999999999,7.25,cut
1998-05-07,7.249999999999999,DeAnne Julius,722.5,7.25,raise
1998-05-07,7.249999999999999,Mervyn King,7.249999999999999,7.25,cut
1998-05-07,7.249999999999999,Ian Plenderleith,7.249999999999999,7.25,cut
1998-06-04,7.5,Alan Budd,7.5,7.25,raise
1998-06-04,7.5,Willem Buiter,7.5,7.25,raise
1998-06-04,7.5,David Clementi,7.5,7.25,raise
1998-06-04,7.5,Eddie George,7.5,7.25,raise
1998-06-04,7.5,Charles Goodhart,7.5,7.25,raise
1998-06-04,7.5,DeAnne Julius,747.5,7.25,raise
1998-06-04,7.5,Mervyn King,7.5,7.25,raise
1998-06-04,7.5,Ian Plenderleith,7.5,7.25,raise
1998-06-04,7.5,John Vickers,7.5,7.25,raise
1998-07-09,7.5,Alan Budd,7.5,7.5,hold
1998-07-09,7.5,Willem Buiter,7.5,7.5,hold
1998-07-09,7.5,David Clementi,7.5,7.5,hold
1998-07-09,7.5,Eddie George,7.5,7.5,hold
1998-07-09,7.5,Charles Goodhart,7.5,7.5,hold
1998-07-09,7.5,DeAnne Julius,7.5,7.5,hold
1998-07-09,7.5,Mervyn King,7.5,7.5,hold
1998-07-09,7.5,Ian Plenderleith,7.5,7.5,hold
1998-07-09,7.5,John Vickers,7.5,7.5,hold
1998-08-06,7.5,Alan Budd,7.5,7.5,hold
1998-08-06,7.5,Willem Buiter,752.5,7.5,raise
1998-08-06,7.5,David Clementi,7.5,7.5,hold
1998-08-06,7.5,Eddie George,7.5,7.5,hold
1998-08-06,7.5,Charles Goodhart,7.5,7.5,hold
1998-08-06,7.5,DeAnne Julius,747.5,7.5,raise
1998-08-06,7.5,Mervyn King,7.5,7.5,hold
1998-08-06,7.5,Ian Plenderleith,7.5,7.5,hold
1998-08-06,7.5,John Vickers,7.5,7.5,hold
1998-09-10,7.5,Alan Budd,7.5,7.5,hold
1998-09-10,7.5,Willem Buiter,747.5,7.5,raise
1998-09-10,7.5,David Clementi,7.5,7.5,hold
1998-09-10,7.5,Eddie George,7.5,7.5,hold
1998-09-10,7.5,Charles Goodhart,7.5,7.5,hold
1998-09-10,7.5,DeAnne Julius,747.5,7.5,raise
1998-09-10,7.5,Mervyn King,7.5,7.5,hold
1998-09-10,7.5,Ian Plenderleith,7.5,7.5,hold
1998-09-10,7.5,John Vickers,7.5,7.5,hold
1998-10-08,7.249999999999999,Alan Budd,7.249999999999999,7.5,cut
1998-10-08,7.249999999999999,Willem Buiter,722.5,7.5,raise
1998-10-08,7.249999999999999,David Clementi,7.249999999999999,7.5,cut
1998-10-08,7.249999999999999,Eddie George,7.249999999999999,7.5,cut
1998-10-08,7.249999999999999,Charles Goodhart,7.249999999999999,7.5,cut
1998-10-08,7.249999999999999,DeAnne Julius,722.5,7.5,raise
1998-10-08,7.249999999999999,Mervyn King,7.249999999999999,7.5,cut
1998-10-08,7.249999999999999,Ian Plenderleith,7.249999999999999,7.5,cut
1998-10-08,7.249999999999999,John Vickers,7.249999999999999,7.5,cut
1998-11-05,6.75,Alan Budd,6.75,7.25,cut
1998-11-05,6.75,Willem Buiter,6.5,7.25,cut
1998-11-05,6.75,David Clementi,6.75,7.25,cut
1998-11-05,6.75,Eddie George,6.75,7.25,cut
1998-11-05,6.75,Charles Goodhart,6.75,7.25,cut
1998-11-05,6.75,DeAnne Julius,6.75,7.25,cut
1998-11-05,6.75,Mervyn King,6.75,7.25,cut
1998-11-05,6.75,Ian Plenderleith,6.75,7.25,cut
1998-11-05,6.75,John Vickers,6.75,7.25,cut
1998-12-10,6.25,Alan Budd,6.25,6.75,cut
1998-12-10,6.25,Willem Buiter,6,6.75,cut
1998-12-10,6.25,David Clementi,6.25,6.75,cut
1998-12-10,6.25,Eddie George,6.25,6.75,cut
1998-12-10,6.25,Charles Goodhart,6.25,6.75,cut
1998-12-10,6.25,DeAnne Julius,6.25,6.75,cut
1998-12-10,6.25,Mervyn King,6.25,6.75,cut
1998-12-10,6.25,Ian Plenderleith,6.25,6.75,cut
1998-12-10,6.25,John Vickers,6.25,6.75,cut
1999-01-07,6,Alan Budd,6,6.25,cut
1999-01-07,6,Willem Buiter,6,6.25,cut
1999-01-07,6,David Clementi,6,6.25,cut
1999-01-07,6,Eddie George,6,6.25,cut
1999-01-07,6,Charles Goodhart,6,6.25,cut
1999-01-07,6,DeAnne Julius,5.75,6.25,cut
1999-01-07,6,Mervyn King,6,6.25,cut
1999-01-07,6,Ian Plenderleith,6.25,6.25,hold
1999-01-07,6,John Vickers,6,6.25,cut
1999-02-04,5.5,Alan Budd,5.5,6,cut
1999-02-04,5.5,Willem Buiter,5.25,6,cut
1999-02-04,5.5,David Clementi,5.5,6,cut
1999-02-04,5.5,Eddie George,5.5,6,cut
1999-02-04,5.5,Charles Goodhart,5.5,6,cut
1999-02-04,5.5,DeAnne Julius,5.5,6,cut
1999-02-04,5.5,Mervyn King,5.5,6,cut
1999-02-04,5.5,Ian Plenderleith,5.5,6,cut
1999-02-04,5.5,John Vickers,5.5,6,cut
1999-03-03,5.5,Alan Budd,5.5,5.5,hold
1999-03-03,5.5,Willem Buiter,5.1,5.5,cut
1999-03-03,5.5,David Clementi,5.5,5.5,hold
1999-03-03,5.5,Eddie George,5.5,5.5,hold
1999-03-03,5.5,Charles Goodhart,5.5,5.5,hold
1999-03-03,5.5,DeAnne Julius,5.5,5.5,hold
1999-03-03,5.5,Mervyn King,5.5,5.5,hold
1999-03-03,5.5,Ian Plenderleith,5.5,5.5,hold
1999-03-03,5.5,John Vickers,5.5,5.5,hold
1999-04-08,5.25,Alan Budd,5.25,5.5,cut
1999-04-08,5.25,Willem Buiter,5,5.5,cut
1999-04-08,5.25,David Clementi,5.25,5.5,cut
1999-04-08,5.25,Eddie George,5.25,5.5,cut
1999-04-08,5.25,Charles Goodhart,5.25,5.5,cut
1999-04-08,5.25,DeAnne Julius,5.25,5.5,cut
1999-04-08,5.25,Mervyn King,5.25,5.5,cut
1999-04-08,5.25,Ian Plenderleith,5.25,5.5,cut
1999-04-08,5.25,John Vickers,5.25,5.5,cut
1999-05-06,5.25,Alan Budd,5.25,5.25,hold
1999-05-06,5.25,Willem Buiter,5,5.25,cut
1999-05-06,5.25,David Clementi,5,5.25,cut
1999-05-06,5.25,Eddie George,5.25,5.25,hold
1999-05-06,5.25,Charles Goodhart,5.25,5.25,hold
1999-05-06,5.25,DeAnne Julius,5,5.25,cut
1999-05-06,5.25,Mervyn King,5.25,5.25,hold
1999-05-06,5.25,Ian Plenderleith,5,5.25,cut
1999-05-06,5.25,John Vickers,5.25,5.25,hold
1999-06-10,5,Willem Buiter,5,5.25,cut
1999-06-10,5,David Clementi,5,5.25,cut
1999-06-10,5,Eddie George,5,5.25,cut
1999-06-10,5,Charles Goodhart,5,5.25,cut
1999-06-10,5,DeAnne Julius,5,5.25,cut
1999-06-10,5,Mervyn King,5.25,5.25,hold
1999-06-10,5,Ian Plenderleith,5,5.25,cut
1999-06-10,5,John Vickers,5,5.25,cut
1999-06-10,5,Sushil Wadhwani,5,5.25,cut
1999-07-08,5,Willem Buiter,5,5,hold
1999-07-08,5,David Clementi,5,5,hold
1999-07-08,5,Eddie George,5,5,hold
1999-07-08,5,Charles Goodhart,5,5,hold
1999-07-08,5,DeAnne Julius,5,5,hold
1999-07-08,5,Mervyn King,5,5,hold
1999-07-08,5,Ian Plenderleith,5,5,hold
1999-07-08,5,John Vickers,5,5,hold
1999-07-08,5,Sushil Wadhwani,5,5,hold
1999-08-05,5,Willem Buiter,5,5,hold
1999-08-05,5,David Clementi,5,5,hold
1999-08-05,5,Eddie George,5,5,hold
1999-08-05,5,Charles Goodhart,5,5,hold
1999-08-05,5,DeAnne Julius,5,5,hold
1999-08-05,5,Mervyn King,5,5,hold
1999-08-05,5,Ian Plenderleith,5,5,hold
1999-08-05,5,John Vickers,5,5,hold
1999-08-05,5,Sushil Wadhwani,5,5,hold
1999-09-08,5.25,Willem Buiter,5.25,5,raise
1999-09-08,5.25,David Clementi,5.25,5,raise
1999-09-08,5.25,Eddie George,5.25,5,raise
1999-09-08,5.25,Charles Goodhart,5.25,5,raise
1999-09-08,5.25,DeAnne Julius,5,5,hold
1999-09-08,5.25,Mervyn King,5.25,5,raise
1999-09-08,5.25,Ian Plenderleith,5.25,5,raise
1999-09-08,5.25,John Vickers,5.25,5,raise
1999-09-08,5.25,Sushil Wadhwani,5,5,hold
1999-10-07,5.25,Willem Buiter,5.25,5.25,hold
1999-10-07,5.25,David Clementi,5.25,5.25,hold
1999-10-07,5.25,Eddie George,5.25,5.25,hold
1999-10-07,5.25,Charles Goodhart,5.25,5.25,hold
1999-10-07,5.25,DeAnne Julius,5.25,5.25,hold
1999-10-07,5.25,Mervyn King,5.25,5.25,hold
1999-10-07,5.25,Ian Plenderleith,5.25,5.25,hold
1999-10-07,5.25,John Vickers,5.25,5.25,hold
1999-10-07,5.25,Sushil Wadhwani,5.25,5.25,hold
1999-11-04,5.5,Willem Buiter,5.5,5.25,raise
1999-11-04,5.5,David Clementi,5.5,5.25,raise
1999-11-04,5.5,Eddie George,5.5,5.25,raise
1999-11-04,5.5,Charles Goodhart,5.5,5.25,raise
1999-11-04,5.5,DeAnne Julius,5.25,5.25,hold
1999-11-04,5.5,Mervyn King,5.5,5.25,raise
1999-11-04,5.5,Ian Plenderleith,5.5,5.25,raise
1999-11-04,5.5,John Vickers,5.5,5.25,raise
1999-11-04,5.5,Sushil Wadhwani,5.5,5.25,raise
1999-12-09,5.5,Willem Buiter,5.75,5.5,raise
1999-12-09,5.5,David Clementi,5.5,5.5,hold
1999-12-09,5.5,Eddie George,5.5,5.5,hold
1999-12-09,5.5,Charles Goodhart,5.5,5.5,hold
1999-12-09,5.5,DeAnne Julius,5.5,5.5,hold
1999-12-09,5.5,Mervyn King,5.75,5.5,raise
1999-12-09,5.5,Ian Plenderleith,5.5,5.5,hold
1999-12-09,5.5,John Vickers,5.75,5.5,raise
1999-12-09,5.5,Sushil Wadhwani,5.5,5.5,hold
2000-01-13,5.75,Willem Buiter,6,5.5,raise
2000-01-13,5.75,David Clementi,5.75,5.5,raise
2000-01-13,5.75,Eddie George,5.75,5.5,raise
2000-01-13,5.75,Charles Goodhart,5.75,5.5,raise
2000-01-13,5.75,DeAnne Julius,5.75,5.5,raise
2000-01-13,5.75,Mervyn King,5.75,5.5,raise
2000-01-13,5.75,Ian Plenderleith,5.75,5.5,raise
2000-01-13,5.75,John Vickers,5.75,5.5,raise
2000-01-13,5.75,Sushil Wadhwani,5.75,5.5,raise
2000-02-10,6,Willem Buiter,6,5.75,raise
2000-02-10,6,David Clementi,6,5.75,raise
2000-02-10,6,Eddie George,6,5.75,raise
2000-02-10,6,Charles Goodhart,6,5.75,raise
2000-02-10,6,DeAnne Julius,5.75,5.75,hold
2000-02-10,6,Mervyn King,6,5.75,raise
2000-02-10,6,Ian Plenderleith,6,5.75,raise
2000-02-10,6,John Vickers,6,5.75,raise
2000-02-10,6,Sushil Wadhwani,6,5.75,raise
2000-03-09,6,Willem Buiter,6,6,hold
2000-03-09,6,David Clementi,6,6,hold
2000-03-09,6,Eddie George,6,6,hold
2000-03-09,6,Charles Goodhart,6,6,hold
2000-03-09,6,DeAnne Julius,6,6,hold
2000-03-09,6,Mervyn King,6,6,hold
2000-03-09,6,Ian Plenderleith,6,6,hold
2000-03-09,6,John Vickers,6,6,hold
2000-03-09,6,Sushil Wadhwani,6,6,hold
2000-04-06,6,Willem Buiter,6.25,6,raise
2000-04-06,6,David Clementi,6,6,hold
2000-04-06,6,Eddie George,6,6,hold
2000-04-06,6,Charles Goodhart,6,6,hold
2000-04-06,6,DeAnne Julius,6,6,hold
2000-04-06,6,Mervyn King,6.25,6,raise
2000-04-06,6,Ian Plenderleith,6,6,hold
2000-04-06,6,John Vickers,6.25,6,raise
2000-04-06,6,Sushil Wadhwani,6,6,hold
2000-05-04,6,Willem Buiter,6,6,hold
2000-05-04,6,David Clementi,6,6,hold
2000-05-04,6,Eddie George,6,6,hold
2000-05-04,6,Charles Goodhart,6,6,hold
2000-05-04,6,DeAnne Julius,6,6,hold
2000-05-04,6,Mervyn King,6,6,hold
2000-05-04,6,Ian Plenderleith,6,6,hold
2000-05-04,6,John Vickers,6,6,hold
2000-05-04,6,Sushil Wadhwani,6,6,hold
2000-06-07,6,Christopher Allsopp,6,6,hold
2000-06-07,6,David Clementi,6,6,hold
2000-06-07,6,Eddie George,6,6,hold
2000-06-07,6,DeAnne Julius,6,6,hold
2000-06-07,6,Mervyn King,6.25,6,raise
2000-06-07,6,Stephen Nickell,6.25,6,raise
2000-06-07,6,Ian Plenderleith,6,6,hold
2000-06-07,6,John Vickers,6.25,6,raise
2000-06-07,6,Sushil Wadhwani,6,6,hold
2000-07-06,6,Christopher Allsopp,6,6,hold
2000-07-06,6,David Clementi,6,6,hold
2000-07-06,6,Eddie George,6,6,hold
2000-07-06,6,DeAnne Julius,6,6,hold
2000-07-06,6,Mervyn King,6,6,hold
2000-07-06,6,Stephen Nickell,6,6,hold
2000-07-06,6,Ian Plenderleith,6,6,hold
2000-07-06,6,John Vickers,6,6,hold
2000-07-06,6,Sushil Wadhwani,6,6,hold
2000-08-03,6,Christopher Allsopp,6,6,hold
2000-08-03,6,David Clementi,6.25,6,raise
2000-08-03,6,Eddie George,6,6,hold
2000-08-03,6,DeAnne Julius,6,6,hold
2000-08-03,6,Mervyn King,6.25,6,raise
2000-08-03,6,Stephen Nickell,6.25,6,raise
2000-08-03,6,Ian Plenderleith,6,6,hold
2000-08-03,6,John Vickers,6.25,6,raise
2000-08-03,6,Sushil Wadhwani,6,6,hold
2000-09-07,6,Christopher Allsopp,6,6,hold
2000-09-07,6,David Clementi,6.25,6,raise
2000-09-07,6,Eddie George,6,6,hold
2000-09-07,6,DeAnne Julius,6,6,hold
2000-09-07,6,Mervyn King,6.25,6,raise
2000-09-07,6,Stephen Nickell,6.25,6,raise
2000-09-07,6,Ian Plenderleith,6,6,hold
2000-09-07,6,John Vickers,6.25,6,raise
2000-09-07,6,Sushil Wadhwani,6,6,hold
2000-10-05,6,Christopher Allsopp,6,6,hold
2000-10-05,6,Charles Bean,6,6,hold
2000-10-05,6,David Clementi,6,6,hold
2000-10-05,6,Eddie George,6,6,hold
2000-10-05,6,DeAnne Julius,6,6,hold
2000-10-05,6,Mervyn King,6,6,hold
2000-10-05,6,Stephen Nickell,6,6,hold
2000-10-05,6,Ian Plenderleith,6,6,hold
2000-10-05,6,Sushil Wadhwani,6,6,hold
2000-11-09,6,Christopher Allsopp,6,6,hold
2000-11-09,6,Charles Bean,6,6,hold
2000-11-09,6,David Clementi,6,6,hold
2000-11-09,6,Eddie George,6,6,hold
2000-11-09,6,DeAnne Julius,6,6,hold
2000-11-09,6,Mervyn King,6,6,hold
2000-11-09,6,Stephen Nickell,6,6,hold
2000-11-09,6,Ian Plenderleith,6,6,hold
2000-11-09,6,Sushil Wadhwani,6,6,hold
2000-12-07,6,Christopher Allsopp,6,6,hold
2000-12-07,6,Charles Bean,6,6,hold
2000-12-07,6,David Clementi,6,6,hold
2000-12-07,6,Eddie George,6,6,hold
2000-12-07,6,DeAnne Julius,5.75,6,cut
2000-12-07,6,Mervyn King,6,6,hold
2000-12-07,6,Stephen Nickell,6,6,hold
2000-12-07,6,Ian Plenderleith,6,6,hold
2000-12-07,6,Sushil Wadhwani,5.75,6,cut
2001-01-11,6,Christopher Allsopp,5.75,6,cut
2001-01-11,6,Charles Bean,5.75,6,cut
2001-01-11,6,David Clementi,6,6,hold
2001-01-11,6,Eddie George,6,6,hold
2001-01-11,6,DeAnne Julius,5.75,6,cut
2001-01-11,6,Mervyn King,6,6,hold
2001-01-11,6,Stephen Nickell,6,6,hold
2001-01-11,6,Ian Plenderleith,6,6,hold
2001-01-11,6,Sushil Wadhwani,5.75,6,cut
2001-02-08,5.75,Christopher Allsopp,5.75,6,cut
2001-02-08,5.75,Charles Bean,5.75,6,cut
2001-02-08,5.75,David Clementi,5.75,6,cut
2001-02-08,5.75,Eddie George,5.75,6,cut
2001-02-08,5.75,DeAnne Julius,5.75,6,cut
2001-02-08,5.75,Mervyn King,5.75,6,cut
2001-02-08,5.75,Stephen Nickell,5.75,6,cut
2001-02-08,5.75,Ian Plenderleith,5.75,6,cut
2001-02-08,5.75,Sushil Wadhwani,5.75,6,cut
2001-03-08,5.75,Christopher Allsopp,5.75,5.75,hold
2001-03-08,5.75,Charles Bean,5.75,5.75,hold
2001-03-08,5.75,David Clementi,5.75,5.75,hold
2001-03-08,5.75,Eddie George,5.75,5.75,hold
2001-03-08,5.75,DeAnne Julius,5.5,5.75,cut
2001-03-08,5.75,Mervyn King,5.75,5.75,hold
2001-03-08,5.75,Stephen Nickell,5.75,5.75,hold
2001-03-08,5.75,Ian Plenderleith,5.75,5.75,hold
2001-03-08,5.75,Sushil Wadhwani,5.5,5.75,cut
2001-04-05,5.5,Christopher Allsopp,5.5,5.75,cut
2001-04-05,5.5,Charles Bean,5.5,5.75,cut
2001-04-05,5.5,David Clementi,5.5,5.75,cut
2001-04-05,5.5,Eddie George,5.5,5.75,cut
2001-04-05,5.5,DeAnne Julius,5.25,5.75,cut
2001-04-05,5.5,Mervyn King,5.5,5.75,cut
2001-04-05,5.5,Stephen Nickell,5.5,5.75,cut
2001-04-05,5.5,Ian Plenderleith,5.25,5.75,cut
2001-04-05,5.5,Sushil Wadhwani,5.25,5.75,cut
2001-05-10,5.25,Christopher Allsopp,5.25,5.5,cut
2001-05-10,5.25,Charles Bean,5.25,5.5,cut
2001-05-10,5.25,David Clementi,5.25,5.5,cut
2001-05-10,5.25,Eddie George,5.25,5.5,cut
2001-05-10,5.25,DeAnne Julius,5.25,5.5,cut
2001-05-10,5.25,Mervyn King,5.25,5.5,cut
2001-05-10,5.25,Stephen Nickell,5.25,5.5,cut
2001-05-10,5.25,Ian Plenderleith,5.25,5.5,cut
2001-05-10,5.25,Sushil Wadhwani,5,5.5,cut
2001-06-06,5.25,Christopher Allsopp,5.25,5.25,hold
2001-06-06,5.25,Kate Barker,5.25,5.25,hold
2001-06-06,5.25,Charles Bean,5.25,5.25,hold
2001-06-06,5.25,David Clementi,5.25,5.25,hold
2001-06-06,5.25,Eddie George,5.25,5.25,hold
2001-06-06,5.25,Mervyn King,5.25,5.25,hold
2001-06-06,5.25,Stephen Nickell,5.25,5.25,hold
2001-06-06,5.25,Ian Plenderleith,5.25,5.25,hold
2001-06-06,5.25,Sushil Wadhwani,5,5.25,cut
2001-07-05,5.25,Christopher Allsopp,5.25,5.25,hold
2001-07-05,5.25,Kate Barker,5.25,5.25,hold
2001-07-05,5.25,Charles Bean,5.25,5.25,hold
2001-07-05,5.25,David Clementi,5.25,5.25,hold
2001-07-05,5.25,Eddie George,5.25,5.25,hold
2001-07-05,5.25,Mervyn King,5.25,5.25,hold
2001-07-05,5.25,Stephen Nickell,5.25,5.25,hold
2001-07-05,5.25,Ian Plenderleith,5.25,5.25,hold
2001-07-05,5.25,Sushil Wadhwani,5,5.25,cut
2001-08-02,5,Christopher Allsopp,5,5.25,cut
2001-08-02,5,Kate Barker,5,5.25,cut
2001-08-02,5,Charles Bean,5,5.25,cut
2001-08-02,5,David Clementi,5.25,5.25,hold
2001-08-02,5,Eddie George,5,5.25,cut
2001-08-02,5,Mervyn King,5.25,5.25,hold
2001-08-02,5,Stephen Nickell,5,5.25,cut
2001-08-02,5,Ian Plenderleith,5.25,5.25,hold
2001-08-02,5,Sushil Wadhwani,5,5.25,cut
2001-09-06,5,Christopher Allsopp,5,5,hold
2001-09-06,5,Kate Barker,5,5,hold
2001-09-06,5,Charles Bean,5,5,hold
2001-09-06,5,David Clementi,5,5,hold
2001-09-06,5,Eddie George,5,5,hold
2001-09-06,5,Mervyn King,5,5,hold
2001-09-06,5,Stephen Nickell,5,5,hold
2001-09-06,5,Ian Plenderleith,5,5,hold
2001-09-06,5,Sushil Wadhwani,4.75,5,cut
2001-09-18,4.75,Christopher Allsopp,4.5,5,cut
2001-09-18,4.75,Kate Barker,4.75,5,cut
2001-09-18,4.75,Charles Bean,4.75,5,cut
2001-09-18,4.75,David Clementi,4.75,5,cut
2001-09-18,4.75,Eddie George,4.75,5,cut
2001-09-18,4.75,Mervyn King,4.75,5,cut
2001-09-18,4.75,Stephen Nickell,4.75,5,cut
2001-09-18,4.75,Ian Plenderleith,4.75,5,cut
2001-09-18,4.75,Sushil Wadhwani,4.5,5,cut
2001-10-04,4.5,Christopher Allsopp,4.5,4.75,cut
2001-10-04,4.5,Kate Barker,4.5,4.75,cut
2001-10-04,4.5,Charles Bean,4.5,4.75,cut
2001-10-04,4.5,David Clementi,4.5,4.75,cut
2001-10-04,4.5,Eddie George,4.5,4.75,cut
2001-10-04,4.5,Mervyn King,4.5,4.75,cut
2001-10-04,4.5,Stephen Nickell,4.5,4.75,cut
2001-10-04,4.5,Ian Plenderleith,4.5,4.75,cut
2001-10-04,4.5,Sushil Wadhwani,4.25,4.75,cut
2001-11-08,4,Christopher Allsopp,4,4.5,cut
2001-11-08,4,Kate Barker,4,4.5,cut
2001-11-08,4,Charles Bean,4,4.5,cut
2001-11-08,4,David Clementi,4,4.5,cut
2001-11-08,4,Eddie George,4,4.5,cut
2001-11-08,4,Mervyn King,4,4.5,cut
2001-11-08,4,Stephen Nickell,4,4.5,cut
2001-11-08,4,Ian Plenderleith,4.25,4.5,cut
2001-11-08,4,Sushil Wadhwani,4,4.5,cut
2001-12-05,4,Christopher Allsopp,3.75,4,cut
2001-12-05,4,Kate Barker,4,4,hold
2001-12-05,4,Charles Bean,4,4,hold
2001-12-05,4,David Clementi,4,4,hold
2001-12-05,4,Eddie George,4,4,hold
2001-12-05,4,Mervyn King,4,4,hold
2001-12-05,4,Stephen Nickell,4,4,hold
2001-12-05,4,Ian Plenderleith,4,4,hold
2001-12-05,4,Sushil Wadhwani,3.75,4,cut
