date,Period,Personal consumption expenditures (PCE),PCE excluding food and energy,FT core
2014-06-01,One month,1.3172423001078126,1.3644769080721764,1.9097122064696015
2014-05-01,One month,1.9977079874573755,2.0437797365735255,1.594879301593858
2014-04-01,One month,2.152856164067418,2.072982086323494,2.302518549777352
2014-03-01,One month,1.9413329289845294,1.7935890805039323,2.5411759719744484
2014-02-01,One month,0.5728443096976621,0.5695196032989625,1.7623436791696143
2014-01-01,One month,2.5178626940178805,1.3093798657762168,2.3287540929624297
2013-12-01,One month,2.114859277244796,1.28518102462849,1.478830353043426
2013-11-01,One month,1.800270032534379,2.0076170302114837,2.069339035566521
2013-10-01,One month,1.5995045936703756,2.0498317514996423,2.1744163971888506
2013-09-01,One month,0.5266280537797652,1.4325825677944604,1.9998822336109023
2013-08-01,One month,1.7934292309377486,1.3053310860241085,1.7070465926837308
2013-07-01,One month,1.5028373515853843,1.5392703079874392,1.6027071753246225
2013-06-01,One month,2.6977557796159957,2.08674767929915,2.124597781174317
2013-05-01,One month,0.8841489904353628,1.4142826723724466,2.0712305398960056
2013-04-01,One month,-1.2122136800047367,0.5895025707528534,2.0553365390094602
2013-03-01,One month,-1.569947060441812,1.1057189558340896,1.6579009905821314
2013-02-01,One month,4.354301974623254,1.3141038653227355,2.0381373449616995
2013-01-01,One month,2.3081189738911823,2.452447408181402,2.2623961612243564
2012-12-01,One month,-0.18909245750741155,0.8896901647070132,2.0556777606678356
2012-11-01,One month,-0.8164800921948157,1.2931553425542086,2.1218087332019433
2012-10-01,One month,3.6119257408475214,2.9515948787067092,1.8867320290082463
2012-09-01,One month,3.714873496236626,1.480845392428809,1.814182917241776
2012-08-01,One month,4.109891908830576,0.7643976717815582,1.8341842559424444
2012-07-01,One month,0.4337327290055315,1.2477906118348647,1.8037062314974894
2012-06-01,One month,-0.6090965316994046,1.2359913005195455,2.112618263389097
2012-05-01,One month,-1.339054224122338,1.2241557739480102,1.642066379659316
2012-04-01,One month,1.589676638100923,1.830992373165552,2.222361658245702
2012-03-01,One month,2.319634984287111,2.0589336433107785,1.836607442938375
2012-02-01,One month,2.7171395995865932,1.6912922221605564,1.8067897105207624
2012-01-01,One month,4.181775779863206,3.648130714919806,2.482091291817815
2011-12-01,One month,0.6951046608282496,2.0049464932623717,2.086914213918983
2011-11-01,One month,2.483660255689668,2.5709016048342415,1.850987818767541
2011-10-01,One month,0.02571906197057494,0.5781343550347762,1.8671850346779213
2011-09-01,One month,1.6998693986860713,0.8160802880431195,1.8496664781786114
2011-08-01,One month,2.8634113636344605,2.417819653923181,2.4820681169069365
2011-07-01,One month,2.0619184029838644,1.7910273542515842,1.9896592254445267
2011-06-01,One month,-0.2453128399983906,1.325347269370658,2.2137684647773637
2011-05-01,One month,3.7046131103660507,2.88985405633595,2.4200781514351632
2011-04-01,One month,5.211293737792033,2.7879334388070776,2.3055304462901085
2011-03-01,One month,4.931773805475981,1.831163827519111,2.0287528161429105
2011-02-01,One month,3.394419843968355,2.11828690811271,2.278982105424629
2011-01-01,One month,3.6626614151114234,2.5986727913461793,2.7396278930710047
2010-12-01,One month,2.7486656499063455,0.25317707326171224,1.5474420198772683
2010-11-01,One month,2.416292178809054,1.5704467781552545,1.5730268939095347
2010-10-01,One month,3.8960396080290893,1.8439798788694395,1.291982622686592
2010-09-01,One month,1.1998924627245167,0.6832275300389545,1.6011646040976553
2010-08-01,One month,1.6588993834592447,1.1556941618794392,1.8002728620055968
2010-07-01,One month,1.0280570327929395,0.0267391593409938,1.2252284632905748
2010-06-01,One month,-0.5035992407879553,0.5766152639423705,1.3845069157152508
2010-05-01,One month,0.3860206784126019,1.333605705733043,1.114438342720403
2010-04-01,One month,0.6533927419456687,0.6179592290588509,1.9173059319719108
2010-03-01,One month,1.7039807343308455,1.7989817175442901,1.9003310409246497
2010-02-01,One month,-0.026623181979557042,1.0523971104074992,1.941396266040638
2010-01-01,One month,2.660345565519484,1.7895812797127597,2.068799751903612
2009-12-01,One month,0.6964180134222175,1.027689335072579,1.6953614266411121
2009-11-01,One month,3.0394291222381797,1.0557921458044683,2.443751388857329
2009-10-01,One month,4.650482089768615,4.511857599345914,2.8184699145187104
2009-09-01,One month,1.9549552826589878,2.133472639564471,1.93580973152864
2009-08-01,One month,3.537804277072598,1.791456873045827,1.3432310693252756
2009-07-01,One month,0.13504842826201902,1.0366607532080518,1.382252099845464
2009-06-01,One month,7.365272702021186,1.5468994138612358,1.6805366794191514
2009-05-01,One month,1.2575443872452796,0.9289868724478234,1.8658472290269528
2009-04-01,One month,1.7284317284309125,2.705245695978542,1.7694708145178355
2009-03-01,One month,-1.310799430024412,0.8629542220824904,2.0456205709578215
2009-02-01,One month,2.1732558701005322,0.9600256281077524,2.0825120113791322
2009-01-01,One month,0.1362970157363197,-0.3679409889464247,2.3009947763283445
2008-12-01,One month,-6.502566391506459,-0.5851086409407569,1.1343804530263892
2008-11-01,One month,-13.27760934229828,-0.5305779195421745,2.4878163126626647
2008-10-01,One month,-7.643307603041283,-1.689082392962482,1.875761474330423
2008-09-01,One month,1.00267108166201,1.2338331303609174,2.6310499113923895
2008-08-01,One month,-0.9663839166155763,1.4841012221641359,2.1935476491204566
2008-07-01,One month,5.729223968151964,2.181959125021238,3.2548432303655277
2008-06-01,One month,9.061917871218949,2.7897618743290886,2.649950867908758
2008-05-01,One month,5.271961623179866,2.2050425163532728,2.685897068412655
2008-04-01,One month,2.2430772506313312,0.7028919833940828,2.764439077568214
2008-03-01,One month,3.4896905537732392,2.379365113210108,2.734799545224527
2008-02-01,One month,2.420847328675868,1.177468950304239,2.2977148356029167
2008-01-01,One month,3.070197345482928,2.414722854838769,3.0334102198982613
2007-12-01,One month,2.8106582818635983,2.433760597264678,2.3018668853355257
2007-11-01,One month,6.551834516420385,2.3819261135109127,3.569072421498707
2007-10-01,One month,3.700436321187972,3.171974699078306,3.1902699628259383
2007-09-01,One month,4.720942613011325,3.3242513118105776,2.6140522496403946
2007-08-01,One month,0.8200425961811142,1.8009933136621914,2.301100570010258
2007-07-01,One month,1.846037709946713,1.8179296927317123,2.271179159478858
2007-06-01,One month,2.573112336070782,2.0061502886254745,2.21612594264961
2007-05-01,One month,3.540673689619611,1.4248444123082349,2.5089822528189942
2007-04-01,One month,2.858873065096579,1.7259047896350133,2.119607463941756
2007-03-01,One month,4.47819297248655,1.215032045652542,2.6888785306007073
2007-02-01,One month,3.7916593650130226,2.6218068906691983,2.7977910619705195
2007-01-01,One month,4.082352146504409,4.973219581977362,3.3995025002069306
2006-12-01,One month,4.3471866793861835,1.6258457024613149,2.7489644727463407
2006-11-01,One month,0.4116267120654049,0.5680054931812117,2.531601818020475
2006-10-01,One month,-2.7904503995109797,2.1926368732719137,2.985513615864018
2006-09-01,One month,-3.098711662750664,1.9065596000984453,2.769356784482611
2006-08-01,One month,3.8417498715356713,2.477012648074872,2.862074613132539
2006-07-01,One month,4.178753854858286,1.1751224944558603,2.596578941869337
2006-06-01,One month,2.999167162453187,3.071930638892706,2.721025288619446
2006-05-01,One month,3.271441944118858,3.0502837116382686,3.329021281279638
2006-04-01,One month,5.718627271333432,3.726446453193022,3.092594644036874
2006-03-01,One month,2.3507577776803235,3.364968956379899,2.9681067643501433
2006-02-01,One month,0.7206397274443166,1.9512059824019046,2.3887453391351783
2006-01-01,One month,5.974964199320931,2.7239123058794945,3.2872021399649234
2005-12-01,One month,0,1.252411028537126,2.126452707457652
2005-11-01,One month,-2.4778578414409336,3.1064469720522903,2.7404719729846563
2005-10-01,One month,1.935882213037332,3.5055019242295593,2.8147931112998412
2005-09-01,One month,12.215817356327374,2.688106062915896,2.7586443633256366
2005-08-01,One month,4.950064392684217,0.9827871588674597,1.986365587591164
2005-07-01,One month,5.20206723451575,1.7690832856381622,2.627129786178479
2005-06-01,One month,0.7521303031130744,0.8373530769481219,2.2490053724819257
2005-05-01,One month,0.6785469008657952,2.491623341707916,2.7161156288377977
2005-04-01,One month,3.4145110957464198,1.388798472647479,2.498252337394125
2005-03-01,One month,3.6539448585562795,2.998642504729898,2.0823534775157526
2005-02-01,One month,3.388684099834882,2.0084014205026923,2.574020102622329
2005-01-01,One month,1.585646290757392,4.406687769227791,2.662845066842023
2004-12-01,One month,0.6408204666576323,1.5515712806811077,2.0992992424538084
2004-11-01,One month,4.72337723347791,2.613971320011532,2.1263905496461666
2004-10-01,One month,5.276777339926175,2.6349462702472515,2.2935678167027302
2004-09-01,One month,2.3975503287383404,2.274157123810916,2.0326728746256175
2004-08-01,One month,0.6174718119676514,0.46324175273444457,2.4174570669319126
2004-07-01,One month,1.1180384583407976,1.4275367825487217,2.6677184139499794
2004-06-01,One month,3.476121323703696,1.9156343303679213,2.346135903813741
2004-05-01,One month,3.9724402709842455,1.6595674486512335,2.4088885590648372
2004-04-01,One month,2.2501794301538425,3.1676557424874963,3.1355551729099096
2004-03-01,One month,1.8671506680691508,2.033752214167306,2.8997561152655944
2004-02-01,One month,2.584971389855739,1.9603873339689715,2.3410163178549874
2004-01-01,One month,4.7409266248461535,3.124392457998071,2.4717070000945003
2003-12-01,One month,2.6792267771732936,1.5071366221925064,2.1477783041391434
2003-11-01,One month,1.5271887797482009,1.6474348882606016,2.5996660227939503
2003-10-01,One month,0.15331933443349932,2.2371419566091566,2.6573377781857257
2003-09-01,One month,3.8151789613981357,1.6836557772446081,2.1619617285555552
2003-08-01,One month,4.131967699670214,1.3617812072252322,2.258586969426424
2003-07-01,One month,3.5838738738558584,3.0448078386682953,2.5217309134223522
2003-06-01,One month,1.3083588346054942,0.6731920981983164,2.393994848343111
2003-05-01,One month,-1.3677627530671033,1.7397678032484265,1.8853519259863467
2003-04-01,One month,-2.01902591158013,1.338519047586395,1.5039170050556079
2003-03-01,One month,3.124117774905444,1.9470131002696123,2.519992789752706
2003-02-01,One month,5.170372438893334,1.6690755079374675,2.2148413012881885
2003-01-01,One month,3.6452882240023854,0.8164740012548188,3.3325068164578937
2002-12-01,One month,1.1609231965396871,1.1272199972963692,2.4596238187126658
2002-11-01,One month,1.193656414405564,1.1749415639126015,2.506672930252183
2002-10-01,One month,2.213029276634204,1.0204914495433703,2.264423186992929
2002-09-01,One month,2.1850724084356177,1.9753990994815895,2.1582413644919987
2002-08-01,One month,2.3818501009740256,2.3889425688837562,2.0188698986421283
2002-07-01,One month,2.677098586714677,2.4729736030548954,2.6596279235258793
2002-06-01,One month,1.5077587718620444,1.9234571662610334,2.170314333725204
2002-05-01,One month,0.7915004308906681,1.342820880352713,2.1563412559334596
2002-04-01,One month,5.138091465843964,3.3976591155296054,2.505001522651048
2002-03-01,One month,3.3048028138768615,1.4428862339550097,2.7347137745065377
2002-02-01,One month,2.0392039388256844,2.3190434052416498,2.6617986310370623
2002-01-01,One month,1.0881489917930587,0.673701479141875,2.3947436458685836
2001-12-01,One month,-1.2336735704953972,0.2815761213868395,1.708429106920157
2001-11-01,One month,-0.8076765089605198,2.469664179404152,2.1113722619869613
2001-10-01,One month,4.310075832076921,8.785107255104418,3.278903678017702
2001-09-01,One month,-4.009988842693534,-6.609683470550721,2.1175166857558327
2001-08-01,One month,-0.14296585593450706,0.5975921374375304,2.761452708420032
2001-07-01,One month,-0.39653377329657014,3.14192272596725,3.1701385457041145
2001-06-01,One month,2.1377969892429016,2.712134175643488,2.98976066520126
2001-05-01,One month,3.206295769384737,0.28409445612449513,2.660632474069342
2001-04-01,One month,2.130986693633252,1.9271148808187366,2.8651465862945313
2001-03-01,One month,0.11198580351456933,1.2556876995528876,2.77979833157984
2001-02-01,One month,1.873583246972288,2.1422342125170912,3.030531639222036
2001-01-01,One month,5.9664265160287,4.557869312760299,3.4825696951750857
2000-12-01,One month,1.8528531636644363,1.1834498604965438,2.8671418129681023
2000-11-01,One month,1.6914526766408366,2.140004093285164,2.946132062629955
2000-10-01,One month,1.6445463416415507,1.688391399926803,2.498112549105019
2000-09-01,One month,5.285226070370075,2.950344442019248,3.0727684074851447
2000-08-01,One month,-0.08111779891091242,1.5484190466167336,2.4098702409218933
2000-07-01,One month,3.051881035908033,2.7798039287704412,3.010027544946097
2000-06-01,One month,4.141628482143944,0.919552367881904,2.746410462887881
2000-05-01,One month,1.0012432993408593,1.2941838833597341,2.786895650805661
2000-04-01,One month,-0.9913177963300268,0.7913981633372646,2.4593597116186268
2000-03-01,One month,5.271403264110686,2.495336710982188,2.9045580302427423
2000-02-01,One month,3.849124026686046,1.7745601984312298,2.712848031889337
2000-01-01,One month,3.314713102202682,2.9198641927526303,3.0612234517882184
1999-12-01,One month,2.8296680907545113,1.534309332595507,2.025076598742897
1999-11-01,One month,1.0807486349498685,1.1580286100843606,2.8933853277179233
1999-10-01,One month,2.0407466995998824,2.067082852509028,2.1443845593158364
1999-09-01,One month,4.393891782117532,3.224222123480458,2.278771111353082
1999-08-01,One month,2.2047890842239903,0.5884900358729794,2.5216014581155437
1999-07-01,One month,3.2381322254643186,2.1772949438881417,2.5469072670424606
1999-06-01,One month,0.3682877449570965,0.6391631071019033,2.2976452979160253
1999-05-01,One month,0.7888236916379521,1.15098772760176,2.504026363250767
1999-04-01,One month,5.953895020765065,3.1268733780614566,2.680536160241738
1999-03-01,One month,0.911886352709379,0.3614750870139849,2.232341953895557
1999-02-01,One month,-0.6702200699445937,-0.4091786865157987,2.067751696480853
1999-01-01,One month,1.6961209804136734,1.721242500607012,2.3928965175087735
1998-12-01,One month,1.219807180139254,2.092455791573511,2.508072437132746
1998-11-01,One month,0.05055718121045327,0.21409300820074417,2.151270594072129
1998-10-01,One month,2.666170037694826,2.3660982235336414,2.309469282768242
1998-09-01,One month,-0.6897152900620207,-0.19760398696707648,2.8128867610068524
1998-08-01,One month,1.6687334130199405,2.370376848671296,3.023276894783863
1998-07-01,One month,3.005252939347347,3.4311743988697962,2.4535401777365697
1998-06-01,One month,-1.0108724189918705,-1.4947875239028408,1.7175924468449364
1998-05-01,One month,1.656560258547235,1.1650840098851534,2.607562055213565
1998-04-01,One month,1.503688644999257,2.2284150294116456,2.665451646822017
1998-03-01,One month,0.1868668812208485,1.2860218855412775,2.7857163508684613
1998-02-01,One month,-0.6258834022540349,1.03520771933594,2.177171679485618
1998-01-01,One month,0.5956711182330654,1.8462313530329455,2.7998573355635012
1997-12-01,One month,-0.2542425384603031,0.7016831464830897,2.2593341687312494
1997-11-01,One month,0.06790210520446482,0.3670996400212845,1.8546017613527135
1997-10-01,One month,1.5745464904941997,1.8337442527691428,2.8940818804306025
1997-09-01,One month,2.9344123244997578,2.519651947252788,2.0943384380119707
1997-08-01,One month,0.9588147588521778,-0.48355738430434503,2.2265123805469513
1997-07-01,One month,0.7187545143714003,0.8225053282202577,2.992329352906411
1997-06-01,One month,1.5479793423231358,1.7897628779050656,2.7165867150149863
1997-05-01,One month,-0.544911386189395,0.8749979858337253,2.0922694955319674
1997-04-01,One month,1.1854599470457083,2.376464000700418,2.17586572853116
1997-03-01,One month,1.2732108319682967,2.8993818544738703,2.8497388349582176
1997-02-01,One month,2.5315861349431534,2.490597470373368,2.633678424362633
1997-01-01,One month,1.5731490414852223,1.2908528019357268,2.9199176200447057
1996-12-01,One month,1.4008060899584285,0.4570292220307026,2.471505873377893
1996-11-01,One month,2.1555962025687325,1.5843731570067243,2.6946522530115815
1996-10-01,One month,3.68682202243098,2.8857407212657726,2.9366131420953874
1996-09-01,One month,3.4470833621829566,3.7004629797384947,2.72312641618929
1996-08-01,One month,1.1499134403239797,1.043178934010447,2.741716425941385
1996-07-01,One month,2.5654665244071895,2.2742299914082276,3.109645724901547
1996-06-01,One month,-0.01736676431151052,0.9254169099711218,2.5969429663781414
1996-05-01,One month,2.090135038688845,2.105610625996701,2.8042127646118904
1996-04-01,One month,3.654569683051334,1.638377513118816,2.44749426438461
1996-03-01,One month,3.6838783675636755,2.815209870318358,2.902132939139247
1996-02-01,One month,1.909813508877467,1.5746234863886155,2.87067640392363
1996-01-01,One month,2.703502819376258,1.367243957335651,2.935950155342718
1995-12-01,One month,2.330563544846309,1.7010285646325007,2.6757970831683044
1995-11-01,One month,-0.03519990577278698,0.7783240054585416,2.8276546685590795
1995-10-01,One month,3.1507141570558783,2.959141345529104,2.9923274192443667
1995-09-01,One month,0.8332116105928433,1.5856439014760415,2.694476092192465
1995-08-01,One month,2.614818346530279,2.91685472670975,3.0964225539641714
1995-07-01,One month,1.5167112441496045,1.909641054268496,2.983602640190116
1995-06-01,One month,1.1770166643487512,1.047994949297304,1.9911046930118594
1995-05-01,One month,1.863328812543985,2.0564237850878575,2.553388293197393
1995-04-01,One month,3.198697185170518,2.8285445961178546,3.0141375188981643
1995-03-01,One month,2.2353511630142764,2.979256143516751,3.3585123608269143
1995-02-01,One month,2.14817562871934,1.9805137129646821,2.8598120088070593
1995-01-01,One month,2.4635343038670765,3.0278277123563013,3.86268222131322
1994-12-01,One month,0.7734760201112412,0.4049557646863988,2.359888128170947
1994-11-01,One month,2.3047128749470014,2.2231368578453203,3.0671825708266045
1994-10-01,One month,2.0517855201569013,2.860485149195613,2.7563959069097685
1994-09-01,One month,1.3408230426345202,1.8357518739930745,2.353271837339981
1994-08-01,One month,2.7969176736873713,1.3530953631030185,2.4207835175664534
1994-07-01,One month,3.8507398021806027,2.547140530630898,3.0514518690085954
1994-06-01,One month,2.9618198165334286,2.69844975780682,2.428001867596951
1994-05-01,One month,1.7590831110223748,2.7045311012789064,3.2309324047119943
1994-04-01,One month,1.428809151360344,1.8165112171362408,2.501551553899309
1994-03-01,One month,3.3535892561173064,4.157914208002,3.673399881211878
1994-02-01,One month,2.8160232787234563,2.632047043160868,3.172423473068548
1994-01-01,One month,0.4032930223798248,0.9555575510671543,2.8951313659443425
1993-12-01,One month,0.2748740352417123,0.5401013191825621,2.490443781298248
1993-11-01,One month,2.297579920945414,3.1412521177477615,2.8602519847063075
1993-10-01,One month,3.8366662996183187,1.9836026403488916,2.976042342228901
1993-09-01,One month,1.2593205718673506,1.8212229212183795,2.2515321005399613
1993-08-01,One month,2.066694180446005,2.267091384611475,2.9287584851230677
1993-07-01,One month,1.9383401959749413,2.5127288571725304,2.6106451673428075
1993-06-01,One month,0.40733141740654233,1.1494914366434017,2.8668846370913053
1993-05-01,One month,3.77119221111597,4.137708488341141,3.065670333996269
1993-04-01,One month,3.244239696930107,3.544908748163733,3.716549577141335
1993-03-01,One month,2.4864134387406533,2.6492023900805295,2.7932062661784105
1993-02-01,One month,1.8244445025702438,2.316697384172506,3.08948015065237
1993-01-01,One month,2.95629453305426,3.5512036175809003,3.1021840981120947
1992-12-01,One month,2.118192250396067,2.252623444558388,2.8777874392818195
1992-11-01,One month,2.390591088628047,2.6541355808457068,3.4203628584902743
1992-10-01,One month,4.321040384357144,4.715024133899259,3.5000285719184174
1992-09-01,One month,1.9797260623209745,1.9672275098831182,3.4082894984527443
1992-08-01,One month,1.617562171943665,1.1020803105127097,2.8014427197382537
1992-07-01,One month,4.033859486306746,4.628761090005207,2.8660911884687987
1992-06-01,One month,2.147329730470604,0.9375225102563167,2.3980086063904027
1992-05-01,One month,1.608724617693147,1.695726849483159,2.742706283070139
1992-04-01,One month,3.289289982697219,4.011065375251777,2.8614414981226384
1992-03-01,One month,2.94357918946202,3.0312555308785294,3.226211472397124
1992-02-01,One month,3.0889629360935755,3.3112637471530038,3.6617766076308462
1992-01-01,One month,1.6428592878264592,3.320425276905392,2.7354561870624625
1991-12-01,One month,3.0417439456443596,2.99718654231218,3.060287397437324
1991-11-01,One month,2.6727322980494295,2.2638749918546974,3.409423354130805
1991-10-01,One month,2.2630989822084224,2.677619118388841,3.3913867099885646
1991-09-01,One month,4.206146283160761,4.902708439734194,3.296418038359774
1991-08-01,One month,2.8328335767310753,3.345673151862405,2.986011598933673
1991-07-01,One month,1.9032571107788554,3.713120478451959,3.1149129888502123
1991-06-01,One month,2.045362097062098,2.6312377817623966,2.5475850406750835
1991-05-01,One month,5.084448137178299,4.881970364995936,3.6497735416520927
1991-04-01,One month,2.1975521479461246,2.4291119110593895,3.705615083415249
1991-03-01,One month,0.2551665797876801,2.533522318473058,2.797653999299093
1991-02-01,One month,0.6097692194166671,3.3603711639057288,3.283457117218491
1991-01-01,One month,4.6649181313780375,6.154243520398794,3.941759788168947
1990-12-01,One month,1.1291761767868946,1.6781862418315807,3.0401300825722473
1990-11-01,One month,1.5300885676922782,1.4613419246398252,3.578684547300376
1990-10-01,One month,7.087074839611995,4.151426027906258,3.689697305887767
1990-09-01,One month,7.622206420319011,4.2687571845268835,3.471162007420198
1990-08-01,One month,8.278471768248785,5.1143730718628655,4.367082549743241
1990-07-01,One month,3.0026646768558374,3.0646419498291833,4.161670310429276
1990-06-01,One month,5.433546016974855,4.772358428203294,4.66012530329252
1990-05-01,One month,2.731517536645467,3.726319257710431,3.659140630110927
1990-04-01,One month,2.549949335532986,3.633808144173467,3.671638317490022
1990-03-01,One month,4.625002641600284,5.926299346822783,4.960632009844491
1990-02-01,One month,5.4175582429611735,5.977190378002639,4.138436827599399
1990-01-01,One month,9.473818267754153,4.719670342372706,4.167716798310963
1989-12-01,One month,3.535180205561983,3.4626861302909484,4.192107587473607
1989-11-01,One month,2.6466293720999623,3.239990925298164,3.87638079249368
1989-10-01,One month,4.790040638415816,4.442725172807305,4.397719218135169
1989-09-01,One month,2.7058739479860927,4.244118203024749,3.8524952090703275
1989-08-01,One month,0.14628919137678054,1.6848135435763467,3.6338686947540255
1989-07-01,One month,2.906010849873031,3.1274019322053093,3.950248042267297
1989-06-01,One month,2.6542682005378015,3.242624072986322,3.7642748796337377
1989-05-01,One month,4.468791244639503,3.6388571878893883,3.9759925586331493
1989-04-01,One month,8.290525310377571,4.1053485714962035,4.050950389511087
1989-03-01,One month,4.560565954792062,3.6407138878714607,3.637938249542949
1989-02-01,One month,4.065666650386324,3.0873574022254324,3.991792902629602
1989-01-01,One month,6.334724583930829,6.2498488663973895,4.633444530187351
1988-12-01,One month,3.8099783613531946,4.053950686143182,3.7729422003069186
1988-11-01,One month,2.818693502092917,3.3409037546259013,3.7116247766777195
1988-10-01,One month,3.9885756524354887,4.657263708456916,3.8262412198562483
1988-09-01,One month,6.009932069106871,6.620556090912677,4.4033353479986435
1988-08-01,One month,3.614107431358038,3.026804861385002,4.1217362571945175
1988-07-01,One month,5.988926854084964,5.007029591523726,4.393130761937882
1988-06-01,One month,5.228194506414496,5.187343712273229,4.364394600857624
1988-05-01,One month,3.5444244409985615,4.1629288935082664,3.8968894807152177
1988-04-01,One month,5.992970209969806,5.988905817716583,4.070135123049163
1988-03-01,One month,4.19675185882582,5.254205989784588,4.343956564776731
1988-02-01,One month,1.7981092050334269,2.489223798016149,3.826954363839324
1988-01-01,One month,4.755590451744318,5.824368422764836,4.989409376022553
1987-12-01,One month,2.242411467312322,2.551722154102931,3.3194003795641738
1987-11-01,One month,2.2925552697740104,2.534422705913064,3.1616149764736505
1987-10-01,One month,3.875562996040194,5.243293380531511,4.075397743607351
1987-09-01,One month,4.123261555576185,4.866944335220147,3.922561595750099
1987-08-01,One month,4.848876018227299,4.136371917231263,4.316896527032786
1987-07-01,One month,2.8114184032481893,3.1479749264596846,3.8091120846955673
1987-06-01,One month,4.640816330343034,3.3425057100905375,3.479039035177167
1987-05-01,One month,3.0881446493870035,3.4219782287193024,3.7414321117804237
1987-04-01,One month,4.5747655793244135,5.20725461784568,4.5228125901368905
1987-03-01,One month,3.22672714975778,3.611633889577748,3.98751330856026
1987-02-01,One month,4.2907162294296475,2.4696063287569903,4.281989463955073
1987-01-01,One month,5.793980959924894,2.9210277812993457,4.305976118519432
1986-12-01,One month,1.664365992272887,1.5688973419667684,3.4149171952158808
1986-11-01,One month,2.1653870370422545,2.578132422089241,3.6555895017945765
1986-10-01,One month,2.1693013689982665,4.154145069209325,4.214189669569119
1986-09-01,One month,4.007111465233115,4.024223823882123,3.5816602092314556
1986-08-01,One month,1.5114256278092153,2.4825043338096764,3.3825195739219733
1986-07-01,One month,0.30540604307183195,2.2026933315366426,3.160987855838247
1986-06-01,One month,4.566902818212282,3.666972411407854,4.2737860425914285
1986-05-01,One month,2.216109418245815,2.0705967214902365,3.24195188290693
1986-04-01,One month,-2.421113449557011,2.193417617402571,3.757948062044984
1986-03-01,One month,-2.599465863577466,3.7157121521754544,3.420619632105259
1986-02-01,One month,0,3.144163596286975,3.5000329196894677
1986-01-01,One month,5.6640536101009165,6.664294778264357,4.406859713677306
1985-12-01,One month,4.1003554882343085,3.316346339710674,4.222713561962597
1985-11-01,One month,3.5471839995313337,2.9827637641750337,3.5177906581711866
1985-10-01,One month,2.016457118095283,1.942444200764859,3.5866694043924254
1985-09-01,One month,2.044161583449755,2.5054930271302123,3.517831235302277
1985-08-01,One month,4.0412622086806405,6.049756985888899,4.21041634661643
1985-07-01,One month,2.9877274916765284,3.561694172708929,3.114817206404151
1985-06-01,One month,3.31738282547962,4.04725884021675,4.07171949850478
1985-05-01,One month,2.8794928289590738,4.211951846273765,3.6616682463698114
1985-04-01,One month,1.750609441309181,1.4369992742779836,3.2069255802758585
1985-03-01,One month,4.800293712676362,4.2825577137089565,3.712125807534978
1985-02-01,One month,5.715576532987687,6.404592006088583,4.592321544714534
1985-01-01,One month,6.157321228612012,6.936380111191176,3.3170155601347235
1984-12-01,One month,3.4364952730916665,4.860889907188226,4.312580438764
1984-11-01,One month,1.7073692771820914,2.5733327590727217,2.986713875102941
1984-10-01,One month,2.8672507571136707,2.7312924000939987,3.099051851169391
1984-09-01,One month,1.6386975845820606,1.849755412751275,3.625266401645344
1984-08-01,One month,3.74607624674419,4.026613379936039,3.583348953019776
1984-07-01,One month,4.377266391900614,5.294331544774145,4.244402830266068
1984-06-01,One month,2.1583716182452806,2.8659187075782855,3.6446294142910842
1984-05-01,One month,1.528521365668567,2.8211632438537304,2.6782023618978394
1984-04-01,One month,4.6680903832508225,5.795785002839682,4.695088094505196
1984-03-01,One month,4.006241222998463,4.6515507424418345,3.8211326622519115
1984-02-01,One month,8.37887042786678,7.8312913967175435,4.324104246697235
1984-01-01,One month,5.346523211342813,4.059578257771523,4.282132756817826
1983-12-01,One month,0.6611686516648341,0.8986300204157915,3.3580525876773195
1983-11-01,One month,1.71437231091649,2.829667004154568,4.531565858676186
1983-10-01,One month,2.053624633494766,2.151966196340571,3.520698014954678
1983-09-01,One month,4.293205318081905,4.955515746840056,4.466413021096686
1983-08-01,One month,5.24817771890751,6.371753203475916,3.769066224217016
1983-07-01,One month,6.993417133240687,8.39334864971355,4.149751963312805
1983-06-01,One month,4.5686444173866025,5.755022847497271,3.793698502654809
1983-05-01,One month,3.452144262665202,1.7460650614517625,3.1357033369575436
1983-04-01,One month,5.6125487526146545,3.69403973145801,4.667001926759266
1983-03-01,One month,1.5505776921434178,1.5395886643839285,3.171404055223247
1983-02-01,One month,2.058111844025823,4.536412674573342,4.095584951335133
1983-01-01,One month,5.739524731099355,8.520054172648251,5.011161132769523
1982-12-01,One month,1.8300064327422483,3.8889590878836477,3.752127941850569
1982-11-01,One month,3.674694775178833,4.51634735616806,3.757236803900831
1982-10-01,One month,6.950501943098364,7.882738024828306,5.269990854058272
1982-09-01,One month,3.37650593552139,4.534538993896797,4.305135381206496
1982-08-01,One month,3.772935170772862,5.666880740580571,4.839770449675557
1982-07-01,One month,7.350024328741367,8.06286249463799,5.937595435668161
1982-06-01,One month,9.062182462870648,6.198467237630778,5.29144039862882
1982-05-01,One month,7.363431510889917,6.731595048875727,4.997134026744021
1982-04-01,One month,0.6003120154535413,4.856856093786477,4.11124773717611
1982-03-01,One month,3.126804732497579,5.375296928560402,4.7512114845501925
1982-02-01,One month,3.6724705640281297,4.722261815470552,4.859603226334405
1982-01-01,One month,7.367062012376557,7.610899306742613,5.224370594663499
1981-12-01,One month,3.7633476126974097,4.533814508973921,4.667638793316895
