date,Week,Macro Mood (week),Macro Mood
2002-02-16,2002-02-16,-0.03961670046706567,-0.04017554803978855
2002-02-09,2002-02-09,-0.04730477816867841,-0.03918329657076692
2002-02-02,2002-02-02,-0.04065212558075184,-0.03676636664619646
2002-01-26,2002-01-26,-0.03312858794265828,-0.03317321516620959
2002-01-19,2002-01-19,-0.03564769459097917,-0.03414549467428961
2002-01-12,2002-01-12,-0.03763705847039658,-0.03564678509446192
2002-01-05,2002-01-05,-0.02627951966080429,-0.03680980763458608
2001-12-29,2001-12-29,-0.03701770597497839,-0.03997410949061242
2001-12-22,2001-12-22,-0.04165285627166843,-0.04129356273219653
2001-12-15,2001-12-15,-0.0422891486308932,-0.04136118009093868
2001-12-08,2001-12-08,-0.03893672708490964,-0.04064292797614591
2001-12-01,2001-12-01,-0.04229551894131486,-0.04039201719230228
2001-11-24,2001-11-24,-0.04192332570663702,-0.04271632054799364
2001-11-17,2001-11-17,-0.03941614017172212,-0.04273076888754645
2001-11-10,2001-11-10,-0.03793308394953512,-0.04477232269677442
2001-11-03,2001-11-03,-0.05159273236408029,-0.04678133025231654
2001-10-27,2001-10-27,-0.04198111906484828,-0.04594546401112948
2001-10-20,2001-10-20,-0.04758235540863399,-0.04863913120225945
2001-10-13,2001-10-13,-0.04596911417170363,-0.05208992872063151
2001-10-06,2001-10-06,-0.04824926739933202,-0.05353947426376394
2001-09-29,2001-09-29,-0.05275578782936815,-0.0525848815251752
2001-09-22,2001-09-22,-0.06138554548212225,-0.05011832968862626
2001-09-15,2001-09-15,-0.05176729634423335,-0.04337431437122903
2001-09-08,2001-09-08,-0.04443089644497704,-0.04183805995285793
2001-09-01,2001-09-01,-0.0428895804831724,-0.0410388471452762
2001-08-25,2001-08-25,-0.0344094842125333,-0.0379158113394884
2001-08-18,2001-08-18,-0.04562227867074897,-0.03895309806671786
2001-08-11,2001-08-11,-0.04123404521465015,-0.03777537459244224
2001-08-04,2001-08-04,-0.03039743726002119,-0.03673442238155101
2001-07-28,2001-07-28,-0.03855863112145111,-0.03986550130485325
2001-07-21,2001-07-21,-0.04091138477364651,-0.03901869604072024
2001-07-14,2001-07-14,-0.03707023637108523,-0.03884239435541696
2001-07-07,2001-07-07,-0.04292175295323013,-0.03944145661803316
2001-06-30,2001-06-30,-0.03517141006491907,-0.03805046693995739
2001-06-23,2001-06-23,-0.04020617803243341,-0.03941347249077713
2001-06-16,2001-06-16,-0.03946648542155003,-0.03827271101941371
2001-06-09,2001-06-09,-0.03735779424092705,-0.03653551465826342
2001-06-02,2001-06-02,-0.04062343226819802,-0.03584238074521931
2001-05-26,2001-05-26,-0.03564313214697977,-0.03279247660400216
2001-05-19,2001-05-19,-0.03251769997694884,-0.03242124415865697
2001-05-12,2001-05-12,-0.0345852585887506,-0.03294168904799287
2001-05-05,2001-05-05,-0.02842381570332944,-0.03363430046524844
2001-04-28,2001-04-28,-0.03415820236559901,-0.03654485750175632
2001-04-21,2001-04-21,-0.03459947953429243,-0.03600679074636386
2001-04-14,2001-04-14,-0.03735570425777287,-0.03744588456165929
2001-04-07,2001-04-07,-0.04006604384936092,-0.03744668010061556
2001-03-31,2001-03-31,-0.03200593534402923,-0.03568475687800273
2001-03-24,2001-03-24,-0.04035585479547413,-0.03679872355015159
2001-03-17,2001-03-17,-0.03735888641359797,-0.03467222123479419
2001-03-10,2001-03-10,-0.03301835095890958,-0.0319337405695863
2001-03-03,2001-03-03,-0.03646180203262469,-0.03103449513533896
2001-02-24,2001-02-24,-0.03184984553404452,-0.02998339717834479
2001-02-17,2001-02-17,-0.02640496375276638,-0.02853302282333688
2001-02-10,2001-02-10,-0.02942136922192027,-0.02853952479484291
2001-02-03,2001-02-03,-0.032257410204648,-0.02880666330694375
2001-01-27,2001-01-27,-0.0260483481140129,-0.02849159007821917
2001-01-20,2001-01-20,-0.02643097163879049,-0.03082653171773809
2001-01-13,2001-01-13,-0.03048992327032361,-0.03271129999870664
2001-01-06,2001-01-06,-0.03099711728974967,-0.03249435357661881
2000-12-30,2000-12-30,-0.03538811467208857,-0.03181622547525972
2000-12-23,2000-12-23,-0.03397004476266472,-0.03056556537968042
2000-12-16,2000-12-16,-0.02962213758197228,-0.0306503062302177
2000-12-09,2000-12-09,-0.02828460488431332,-0.03077801108510927
2000-12-02,2000-12-02,-0.03038547428977133,-0.03191866713174475
2000-11-25,2000-11-25,-0.03430900816481385,-0.03047002177278329
2000-11-18,2000-11-18,-0.0301329570015386,-0.02876717761243297
2000-11-11,2000-11-11,-0.03284722907085522,-0.02837064164954182
2000-11-04,2000-11-04,-0.02459089285392551,-0.02839477722127497
2000-10-28,2000-10-28,-0.02749763152341255,-0.02726528105890431
2000-10-21,2000-10-21,-0.028546813149974,-0.02893815833738004
2000-10-14,2000-10-14,-0.03294377135778782,-0.03198625485123906
2000-10-07,2000-10-07,-0.02007290820444287,-0.03066297879238962
2000-09-30,2000-09-30,-0.03418914063731546,-0.03108496633922203
2000-09-23,2000-09-23,-0.04073919920541011,-0.026845190999831
2000-09-16,2000-09-16,-0.02765066712239006,-0.02155333040567579
2000-09-09,2000-09-09,-0.02176085839177249,-0.01729987054872801
2000-09-02,2000-09-02,-0.01723003927975135,-0.01669247245022546
2000-08-26,2000-08-26,-0.01957175682878926,-0.0172667881644174
2000-08-19,2000-08-19,-0.01063682769459895,-0.01709607719811591
2000-08-12,2000-08-12,-0.01933126599776231,-0.01781633636078346
2000-08-05,2000-08-05,-0.01952730213651907,-0.01769487116273722
2000-07-29,2000-07-29,-0.0188889129635833,-0.02006777571974229
2000-07-22,2000-07-22,-0.01351786434526917,-0.02081267240781138
2000-07-15,2000-07-15,-0.01884540520557732,-0.02376674515673307
2000-07-08,2000-07-08,-0.02901892036453937,-0.02355368972631873
2000-07-01,2000-07-01,-0.02186849971585965,-0.02089157609936019
2000-06-24,2000-06-24,-0.02533415534095593,-0.01997096453380065
2000-06-17,2000-06-17,-0.01799318348391995,-0.02018622975574272
2000-06-10,2000-06-10,-0.0183704658567052,-0.02076798090865878
2000-06-03,2000-06-03,-0.01818605345362154,-0.02259567335886892
2000-05-27,2000-05-27,-0.0261952162287242,-0.023190627520454
2000-05-20,2000-05-20,-0.02032018809558417,-0.02300921529571722
2000-05-13,2000-05-13,-0.02568123565754578,-0.02205148484246018
2000-05-06,2000-05-06,-0.02056587009996187,-0.02248319696463503
2000-04-29,2000-04-29,-0.02546956732977707,-0.022785376947442
2000-04-22,2000-04-22,-0.01648926628255602,-0.02341446889949642
2000-04-15,2000-04-15,-0.02740808414624516,-0.02442242273378237
2000-04-08,2000-04-08,-0.02177459003118977,-0.02203321586041053
2000-04-01,2000-04-01,-0.02798593513799473,-0.02074493708533604
2000-03-25,2000-03-25,-0.02052108161969984,-0.01666141753344143
2000-03-18,2000-03-18,-0.0178512566527578,-0.01577536756831592
2000-03-11,2000-03-11,-0.01662147493089179,-0.01520199367764846
2000-03-04,2000-03-04,-0.0116518569304163,-0.01403626786740089
2000-02-26,2000-02-26,-0.01697688175919781,-0.01539077985201175
2000-02-19,2000-02-19,-0.01555776109008795,-0.01407615065103292
2000-02-12,2000-02-12,-0.0119585716899015,-0.01405569449534045
2000-02-05,2000-02-05,-0.01706990486885974,-0.01292694113435611
2000-01-29,2000-01-29,-0.01171836495528251,-0.01339085512662643
2000-01-22,2000-01-22,-0.01547593646731806,-0.01586407003680329
2000-01-15,2000-01-15,-0.00744355824596415,-0.01360892348448939
2000-01-08,2000-01-08,-0.01892556083794099,-0.01517247203331039
2000-01-01,2000-01-01,-0.02161122459598995,-0.01452036678120864
1999-12-25,1999-12-25,-0.00645535025806248,-0.01326311625507664
1999-12-18,1999-12-18,-0.01369775244124813,-0.01743016906496536
1999-12-11,1999-12-11,-0.01631713982953401,-0.01745428868864727
1999-12-04,1999-12-04,-0.01658222249146196,-0.01687823224191548
1999-11-27,1999-11-27,-0.02312356149761732,-0.01682829936971885
1999-11-20,1999-11-20,-0.0137942309359758,-0.01445334763986654
1999-11-13,1999-11-13,-0.01401291404260683,-0.01570299914954891
1999-11-06,1999-11-06,-0.01638249100267548,-0.0196788834443698
1999-10-30,1999-10-30,-0.01362375457820805,-0.02100218735825448
1999-10-23,1999-10-23,-0.0187928369747053,-0.02251088008603061
1999-10-16,1999-10-16,-0.02991645122189038,-0.02543903494387025
1999-10-09,1999-10-09,-0.02167570665821419,-0.02495960265735584
1999-10-02,1999-10-02,-0.01965852548931257,-0.02377738287134932
1999-09-25,1999-09-25,-0.03050545640606384,-0.02104742805120281
1999-09-18,1999-09-18,-0.02799872207583279,-0.01607289682730123
1999-09-11,1999-09-11,-0.01694682751418808,-0.01290707686799969
1999-09-04,1999-09-04,-0.00873870620872652,-0.01263496697522156
1999-08-28,1999-08-28,-0.01060733151045755,-0.01539883050844182
1999-08-21,1999-08-21,-0.01533544223862661,-0.01849035910075007
1999-08-14,1999-08-14,-0.01585838794307556,-0.02196354456197207
1999-08-07,1999-08-07,-0.01979416034160755,-0.0211595376551742
1999-07-31,1999-07-31,-0.02297344587969054,-0.0209218212692754
1999-07-24,1999-07-24,-0.02922818408351464,-0.01812907724545143
1999-07-17,1999-07-17,-0.01264236031588406,-0.01689584901750306
1999-07-10,1999-07-10,-0.01884329479801236,-0.01896182119155393
1999-07-03,1999-07-03,-0.01180246978439465,-0.01827216070197625
1999-06-26,1999-06-26,-0.02429527117172115,-0.02098209313217339
1999-06-19,1999-06-19,-0.02090624901208757,-0.02298038845828538
1999-06-12,1999-06-12,-0.01608465283970165,-0.02595317800780159
1999-06-05,1999-06-05,-0.02264219950518318,-0.02655302146448114
1999-05-29,1999-05-29,-0.0322884524761691,-0.02290527950504741
1999-05-22,1999-05-22,-0.03279740721015243,-0.01941311925280155
1999-05-15,1999-05-15,-0.01848402666641984,-0.01473001262016464
1999-05-08,1999-05-08,-0.00805123166744827,-0.0145797487299263
1999-05-01,1999-05-01,-0.01831981146718566,-0.01749269949047178
1999-04-24,1999-04-24,-0.0140649806796048,-0.02027612471707501
1999-04-17,1999-04-17,-0.01788297110546645,-0.02366051777114549
1999-04-10,1999-04-10,-0.01970303470963021,-0.0246559313977783
1999-04-03,1999-04-03,-0.02945351237359857,-0.02581450561755234
1999-03-27,1999-03-27,-0.02760255289588672,-0.02556716392804503
1999-03-20,1999-03-20,-0.02186462561199769,-0.02593032141354048
1999-03-13,1999-03-13,-0.02433733158872637,-0.02838606124734476
1999-03-06,1999-03-06,-0.02846414561556932,-0.03166557877039167
1999-02-27,1999-02-27,-0.02905518283786852,-0.03253736480016524
1999-02-20,1999-02-20,-0.03168758494721484,-0.03302931607459648
1999-02-13,1999-02-13,-0.03745540168091398,-0.03184707674195416
1999-02-06,1999-02-06,-0.03195128973466363,-0.03258805516568011
1999-01-30,1999-01-30,-0.03102298793559348,-0.03079583033536612
1999-01-23,1999-01-23,-0.02695862761664553,-0.03046249916059494
1999-01-16,1999-01-16,-0.0404193153758178,-0.03193912993830217
1999-01-09,1999-01-09,-0.02478239041340765,-0.03233235423725483
1999-01-02,1999-01-02,-0.0296896632365088,-0.03456741459461097
1998-12-26,1998-12-26,-0.03286515072747439,-0.03808511036314307
1998-12-19,1998-12-19,-0.04199221257162845,-0.03785237849637898
1998-12-12,1998-12-12,-0.03372263184283223,-0.03594807291593963
1998-12-05,1998-12-05,-0.04376044631063719,-0.03735145174671177
1998-11-28,1998-11-28,-0.03193422326041807,-0.03432222366470436
1998-11-21,1998-11-21,-0.03437499024987102,-0.03493182171447737
1998-11-14,1998-11-14,-0.03933614716592078,-0.03458071657564818
1998-11-07,1998-11-07,-0.03164353398260754,-0.03472260102803291
1998-10-31,1998-10-31,-0.03437261545951013,-0.0392802958913789
1998-10-24,1998-10-24,-0.03297056969455427,-0.04642120255342773
1998-10-17,1998-10-17,-0.03990368497545968,-0.04754960549795956
1998-10-10,1998-10-10,-0.04987431343599152,-0.04870301472761836
1998-10-03,1998-10-03,-0.06293624210770542,-0.04494437992239611
1998-09-26,1998-09-26,-0.03748418147268162,-0.04091028383262764
1998-09-19,1998-09-19,-0.0445173218940949,-0.04570309225013634
1998-09-12,1998-09-12,-0.03483977421510251,-0.0435020302756394
1998-09-05,1998-09-05,-0.04679985774863152,-0.04439632910771093
1998-08-29,1998-08-29,-0.05665541514271643,-0.04137060955569337
1998-08-22,1998-08-22,-0.03571307399610713,-0.03542619484722069
1998-08-15,1998-08-15,-0.03841696954338865,-0.03545445142071413
1998-08-08,1998-08-08,-0.03469697954056126,-0.0306526066331255
1998-08-01,1998-08-01,-0.03287775630882571,-0.03002937040207834
1998-07-25,1998-07-25,-0.03582610029008091,-0.02934969556877633
1998-07-18,1998-07-18,-0.01920959039303413,-0.02857648491070451
1998-07-11,1998-07-11,-0.03220403461637262,-0.03188566441249831
1998-07-04,1998-07-04,-0.03015905697561769,-0.03346881200781128
1998-06-27,1998-06-27,-0.03273325765779363,-0.03403104373597723
1998-06-20,1998-06-20,-0.03244630840020927,-0.03565243534953824
1998-06-13,1998-06-13,-0.03853662499762453,-0.03427661548510312
1998-06-06,1998-06-06,-0.03240798388828148,-0.03216636665263056
1998-05-30,1998-05-30,-0.03921882411203769,-0.03111144703784906
1998-05-23,1998-05-23,-0.02694302894246876,-0.02752407964389355
1998-05-16,1998-05-16,-0.03009562966773429,-0.02690519902030783
1998-05-09,1998-05-09,-0.0281883054291555,-0.02736447652906457
1998-05-02,1998-05-02,-0.02486935453621566,-0.02732638142418006
1998-04-25,1998-04-25,-0.02446750644812587,-0.02850058061324377
1998-04-18,1998-04-18,-0.03193273970276125,-0.02899520838202905
1998-04-11,1998-04-11,-0.02803592500961749,-0.02568409036005878
1998-04-04,1998-04-04,-0.02956615129247048,-0.02414360222151532
1998-03-28,1998-03-28,-0.02644601752326699,-0.02284120316610016
1998-03-21,1998-03-21,-0.01868826761488016,-0.02029723991497791
1998-03-14,1998-03-14,-0.02187397245544366,-0.02127347522259863
1998-03-07,1998-03-07,-0.02435655507080983,-0.02161794437682337
1998-02-28,1998-02-28,-0.01627016451877802,-0.02060016272696392
1998-02-21,1998-02-21,-0.02259320884536301,-0.02182513452580935
1998-02-14,1998-02-14,-0.02325184907234265,-0.02491827292595514
1998-02-07,1998-02-07,-0.02028542847137201,-0.02644019989898207
1998-01-31,1998-01-31,-0.02117005171415973,-0.02998849247028964
1998-01-24,1998-01-24,-0.03496576244594618,-0.02969418444663708
1998-01-17,1998-01-17,-0.02933955696445038,-0.02888839882467745
1998-01-10,1998-01-10,-0.03447859875660226,-0.02802807796719241
1998-01-03,1998-01-03,-0.01999281961954952,-0.02885560880460377
1997-12-27,1997-12-27,-0.03174261995810764,-0.02999644896862497
1997-12-20,1997-12-20,-0.02589827353451023,-0.03210304878902804
1997-12-13,1997-12-13,-0.0377887221062477,-0.03249284961473434
1997-12-06,1997-12-06,-0.02455618027563431,-0.03110832108378498
1997-11-29,1997-11-29,-0.04016901923971992,-0.03163396113940392
1997-11-22,1997-11-22,-0.02745747683733545,-0.02856309005880263
1997-11-15,1997-11-15,-0.03225060798245025,-0.02890065592548526
1997-11-08,1997-11-08,-0.02665874049811007,-0.02628206346199836
1997-11-01,1997-11-01,-0.02788553491731474,-0.02541627656527755
1997-10-25,1997-10-25,-0.02880774030406601,-0.0223368781991289
1997-10-18,1997-10-18,-0.02177623812850261,-0.01964440599611153
1997-10-11,1997-10-11,-0.02319559291122683,-0.01723943659913716
1997-10-04,1997-10-04,-0.01556794145272013,-0.01426292136440138
1997-09-27,1997-09-27,-0.01803785149199656,-0.01342350624349691
1997-09-20,1997-09-20,-0.01215636054060511,-0.01375213000660339
1997-09-13,1997-09-13,-0.01128953197228371,-0.01475253084151484
1997-09-06,1997-09-06,-0.01221028096910228,-0.01730272193960231
1997-08-30,1997-08-30,-0.01935234654442247,-0.01768467610236955
1997-08-23,1997-08-23,-0.0161579638802509,-0.0151609949929507
1997-08-16,1997-08-16,-0.02149029636463357,-0.01546609994012137
1997-08-09,1997-08-09,-0.01373809762017127,-0.01564039069906147
1997-08-02,1997-08-02,-0.00925762210674706,-0.01713840331598173
1997-07-26,1997-07-26,-0.01737838366893359,-0.02262444916954499
1997-07-19,1997-07-19,-0.02218745940039396,-0.02295522962505287
1997-07-12,1997-07-12,-0.0197301480878523,-0.02247686633404561
1997-07-05,1997-07-05,-0.0312018055210001,-0.02125175787300739
1997-06-28,1997-06-28,-0.01870150549096511,-0.01547033598611086
1997-06-21,1997-06-21,-0.02027400623636492,-0.01583444958095454
1997-06-14,1997-06-14,-0.01482971424369942,-0.0138782136140757
1997-06-07,1997-06-07,-0.00807611797341398,-0.01523341989825949
1997-05-31,1997-05-31,-0.02015795987033983,-0.01561708694555746
1997-05-24,1997-05-24,-0.01244906236884955,-0.01515659645260552
1997-05-17,1997-05-17,-0.02025053938043459,-0.01580656933946469
1997-05-10,1997-05-10,-0.00961078616260587,-0.01517990178303534
1997-05-03,1997-05-03,-0.01831599789853207,-0.01763467105962479
1997-04-26,1997-04-26,-0.01504895391628625,-0.01912842296460321
1997-04-19,1997-04-19,-0.01774386915471718,-0.01734609640440989
1997-04-12,1997-04-12,-0.01942986326896368,-0.01828032806008608
1997-04-05,1997-04-05,-0.02429100551844574,-0.01825518985211898
1997-03-29,1997-03-29,-0.00791964767551295,-0.01613404744887706
1997-03-22,1997-03-22,-0.02148079577742194,-0.01823924174786175
1997-03-15,1997-03-15,-0.01932931043709529,-0.01750536454052934
1997-03-08,1997-03-08,-0.01580643590547805,-0.01791458530323677
1997-03-01,1997-03-01,-0.01634042487145171,-0.01966241573404105
1997-02-22,1997-02-22,-0.0185452869480923,-0.02044772350105411
1997-02-15,1997-02-15,-0.020966193487925,-0.019531281778016982
1997-02-08,1997-02-08,-0.02279775762869517,-0.01733274462686324
1997-02-01,1997-02-01,-0.01948165593950395,-0.01617778454551082
1997-01-25,1997-01-25,-0.0148795200559438,-0.01551481731432953
1997-01-18,1997-01-18,-0.01217204488331004,-0.01548100900995526
1997-01-11,1997-01-11,-0.01817791730328548,-0.01554109259792609
1997-01-04,1997-01-04,-0.01682978701477882,-0.01634805061687323
1996-12-28,1996-12-28,-0.0147442868384467,-0.01572476231645141
1996-12-21,1996-12-21,-0.01241237923519335,-0.01688057625660422
1996-12-14,1996-12-14,-0.02140574937907406,-0.01655465456452425
1996-12-07,1996-12-07,-0.01433663381309154,-0.01533858141244448
1996-11-30,1996-11-30,-0.01936754259905793,-0.01517362538392618
1996-11-23,1996-11-23,-0.01110869246687348,-0.01560909618215449
1996-11-16,1996-11-16,-0.01654145677075497,-0.01773680883581053
1996-11-09,1996-11-09,-0.01367680969901836,-0.01777661354916431
1996-11-02,1996-11-02,-0.02110942579197114,-0.01908458256440332
1996-10-26,1996-10-26,-0.01961954308149765,-0.0163386877717086
1996-10-19,1996-10-19,-0.01670067562417009,-0.01542683270055636
1996-10-12,1996-10-12,-0.01890868575997437,-0.01498156561297274
1996-10-05,1996-10-05,-0.0101258466211923,-0.01429189192146397
1996-09-28,1996-09-28,-0.01597212279688867,-0.01505282350866789
1996-09-21,1996-09-21,-0.01491960727383563,-0.01548712143862512
1996-09-14,1996-09-14,-0.01614999099393927,-0.01508583717363797
1996-09-07,1996-09-07,-0.013169572970008,-0.01476989240998348
1996-08-31,1996-08-31,-0.01770931451671759,-0.01713555320932034
1996-08-24,1996-08-24,-0.01331447021388701,-0.01823277324495922
1996-08-17,1996-08-17,-0.01488621193932132,-0.02005983057077453
1996-08-10,1996-08-10,-0.02263221616735546,-0.02289785249915887
1996-08-03,1996-08-03,-0.02209819465927309,-0.02262084246576902
1996-07-27,1996-07-27,-0.02062269951714825,-0.02258155043129441
1996-07-20,1996-07-20,-0.02623829965285869,-0.02274145260519255
1996-07-13,1996-07-13,-0.02152417603379606,-0.02227908183760132
1996-07-06,1996-07-06,-0.02194102652137465,-0.02117687350196821
1996-06-29,1996-06-29,-0.02126230821274081,-0.02141771260422932
1996-06-22,1996-06-22,-0.02438881658249379,-0.01971712391310618
1996-06-15,1996-06-15,-0.01711534269126359,-0.01898901509429319
1996-06-08,1996-06-08,-0.02290438293041908,-0.01792763221962223
1996-06-01,1996-06-01,-0.01445995344824828,-0.01735014628365297
1996-05-25,1996-05-25,-0.02147638130724184,-0.0208093640463692
1996-05-18,1996-05-18,-0.01286981119257971,-0.01856424925810794
1996-05-11,1996-05-11,-0.02059443918654207,-0.01913376437953222
1996-05-04,1996-05-04,-0.0282968244991132,-0.01977430907112663
1996-04-27,1996-04-27,-0.01249592215419676,-0.01667218674463338
1996-04-20,1996-04-20,-0.01514787167827683,-0.01870967579263956
1996-04-13,1996-04-13,-0.02315661795291972,-0.01840866709086959
1996-04-06,1996-04-06,-0.01588833519314022,-0.01806879604034082
1996-03-30,1996-03-30,-0.02064587834622147,-0.0191733743121283
1996-03-23,1996-03-23,-0.01394383687119695,-0.01843425046398612
1996-03-16,1996-03-16,-0.02179713375080462,-0.020332578505829
1996-03-09,1996-03-09,-0.02030664828029014,-0.01997760395929979
1996-03-02,1996-03-02,-0.01768938295365279,-0.0208924731812248
1996-02-24,1996-02-24,-0.02153714903856846,-0.02211586479327879
1996-02-17,1996-02-17,-0.02037723556468778,-0.0215752488575273
1996-02-10,1996-02-10,-0.02396612516799018,-0.02097603451186456
1996-02-03,1996-02-03,-0.02258294940186874,-0.02107489216868227
1996-01-27,1996-01-27,-0.01937468529556251,-0.01954671803049064
1996-01-20,1996-01-20,-0.0179803781820368,-0.02001752487555111
1996-01-13,1996-01-13,-0.02436155579526104,-0.02196322823515942
1996-01-06,1996-01-06,-0.01647025284910219,-0.02088138715532771
1995-12-30,1995-12-30,-0.0212579126758044,-0.02180997712271318
1995-12-23,1995-12-23,-0.02576319162047005,-0.02246122067823105
1995-12-16,1995-12-16,-0.02003419147593418,-0.02204098368241836
1995-12-09,1995-12-09,-0.02018461271864409,-0.02270097725944549
1995-12-02,1995-12-02,-0.0238628868978759,-0.02212344757981861
1995-11-25,1995-11-25,-0.02408224363721929,-0.0199061958116167
1995-11-18,1995-11-18,-0.02267416578404266,-0.01905345964105223
1995-11-11,1995-11-11,-0.01787449400013661,-0.0192017417578688
1995-11-04,1995-11-04,-0.01499387982506824,-0.01975086467185128
1995-10-28,1995-10-28,-0.02067129895496141,-0.02191787152399189
1995-10-21,1995-10-21,-0.02326729425130894,-0.02360562093131964
1995-10-14,1995-10-14,-0.02007098565606653,-0.02425630460373151
1995-10-07,1995-10-07,-0.0236619072336307,-0.02303081646713798
1995-09-30,1995-09-30,-0.02742229658427239,-0.0181606673558232
1995-09-23,1995-09-23,-0.02587002894095641,-0.01620245449738958
1995-09-16,1995-09-16,-0.01516903310969243,-0.01410858197513828
1995-09-09,1995-09-09,-0.00418131078837155,-0.01341984548154557
1995-09-02,1995-09-02,-0.01958944515053792,-0.01443881996343164
1995-08-26,1995-08-26,-0.01749453885195121,-0.01304275863125544
1995-08-19,1995-08-19,-0.01241408713532159,-0.01154520395888943
1995-08-12,1995-08-12,-0.00825720871591584,-0.0137099766940995
1995-08-05,1995-08-05,-0.01400519982183313,-0.01576543543151978
1995-07-29,1995-07-29,-0.01150432016248716,-0.01637196012002442
1995-07-22,1995-07-22,-0.02107317807616188,-0.02029296001192862
1995-07-15,1995-07-15,-0.01647904366559695,-0.02019959022082356
1995-07-08,1995-07-08,-0.01643129857585169,-0.02106572436034478
1995-07-01,1995-07-01,-0.02718831973010396,-0.02051368960521386
1995-06-24,1995-06-24,-0.02069969891174166,-0.01768222373227441
1995-06-17,1995-06-17,-0.01994358022368184,-0.01763976817263902
1995-06-10,1995-06-10,-0.01422315955532801,-0.01741271205937953
1995-06-03,1995-06-03,-0.01586245623834612,-0.0163913055117114
1995-05-27,1995-05-27,-0.02052987667320013,-0.01748385728601559
1995-05-20,1995-05-20,-0.01903535577064386,-0.01647900478600597
1995-05-13,1995-05-13,-0.01013753336465548,-0.01520943086667597
1995-05-06,1995-05-06,-0.02023266333556288,-0.01817658444823528
1995-04-29,1995-04-29,-0.01651046667316167,-0.01686696935670881
1995-04-22,1995-04-22,-0.01395706009332386,-0.01784853908330562
1995-04-15,1995-04-15,-0.02200614769089272,-0.01861374057147927
1995-04-08,1995-04-08,-0.01499420296945698,-0.01724759595515218
1995-04-01,1995-04-01,-0.02043674557954892,-0.018879055447789
1995-03-25,1995-03-25,-0.01701786604601847,-0.02019419352810976
1995-03-18,1995-03-18,-0.01654156922558435,-0.02040052813042281
1995-03-11,1995-03-11,-0.02152004094000428,-0.0224378891245114
1995-03-04,1995-03-04,-0.02569729790083196,-0.02125775606945903
1995-02-25,1995-02-25,-0.01784320445527064,-0.02014258106988915
1995-02-18,1995-02-18,-0.02469101320193873,-0.02024753745465101
1995-02-11,1995-02-11,-0.01679950871979481,-0.01975561081235598
1995-02-04,1995-02-04,-0.02123659790255241,-0.02155755004428582
1995-01-28,1995-01-28,-0.01826302999431808,-0.02335201432618898
1995-01-21,1995-01-21,-0.02272330663275863,-0.02606582247451081
1995-01-14,1995-01-14,-0.02400726564751417,-0.0255912414579312
1995-01-07,1995-01-07,-0.02841445503016505,-0.02370834235009669
1994-12-31,1994-12-31,-0.0291182625876054,-0.02205633934401505
1994-12-24,1994-12-24,-0.02082498256644018,-0.02023698150058229
1994-12-17,1994-12-17,-0.01647566921617613,-0.0207494121254294
1994-12-10,1994-12-10,-0.02180644300583849,-0.0194678856289344
1994-12-03,1994-12-03,-0.02184083121387436,-0.01860574383174607
1994-11-26,1994-11-26,-0.02287470506582862,-0.01684435437229115
1994-11-19,1994-11-19,-0.01134956323019613,-0.0144687897700406
1994-11-12,1994-11-12,-0.01835787581708517,-0.01414771183177363
1994-11-05,1994-11-05,-0.01479527337605469,-0.01199833785844038
1994-10-29,1994-10-29,-0.0133724466568264,-0.01374725005328919
1994-10-22,1994-10-22,-0.01006525147712826,-0.01551896423165624
1994-10-15,1994-10-15,-0.00976037992375217,-0.01607943579649665
1994-10-08,1994-10-08,-0.02179092215544995,-0.0171091413344393
1994-10-01,1994-10-01,-0.020459303370294592,-0.01393868076322057
1994-09-24,1994-09-24,-0.01230713773648987,-0.01080999957278938
1994-09-17,1994-09-17,-0.01387920207552278,-0.01034201101877235
1994-09-10,1994-09-10,-0.00910907987057505,-0.00785494612828781
1994-09-03,1994-09-03,-0.00794457860856982,-0.00868291998378658
1994-08-27,1994-08-27,-0.01043518352042173,-0.00907479093903719
1994-08-20,1994-08-20,-0.00393094251358464,-0.00847371424981153
1994-08-13,1994-08-13,-0.01242097529257012,-0.01108782727992052
1994-08-06,1994-08-06,-0.00951206242957229,-0.01356665747264272
1994-07-30,1994-07-30,-0.00803087676351909,-0.01675343547638769
1994-07-23,1994-07-23,-0.01438739463402058,-0.01912565413916847
1994-07-16,1994-07-16,-0.02233629606345893,-0.02299554204068739
1994-07-09,1994-07-09,-0.02225917444455218,-0.02228460853340352
1994-07-02,1994-07-02,-0.0175197514146422,-0.02043342406039142
1994-06-25,1994-06-25,-0.02986694624009625,-0.02134573599200069
1994-06-18,1994-06-18,-0.01949256203432344,-0.01971366730406609
1994-06-11,1994-06-11,-0.01485443655250379,-0.01945841820509326
1994-06-04,1994-06-04,-0.0211689991410793,-0.02010131248223683
1994-05-28,1994-05-28,-0.02333867148835783,-0.01970220554620441
1994-05-21,1994-05-21,-0.01847156563843211,-0.01911489152081515
1994-05-14,1994-05-14,-0.01742601366107809,-0.01830337732206624
1994-05-07,1994-05-07,-0.0195725713969496,-0.01909930681108243
1994-04-30,1994-04-30,-0.02098941538680081,-0.01906366515587267
1994-04-23,1994-04-23,-0.01522550884343649,-0.01910150205935734
1994-04-16,1994-04-16,-0.02060973161714286,-0.01930110214170088
1994-04-09,1994-04-09,-0.01943000477611054,-0.01831937845833147
